1242043913	20250506	202505	2025	2025.3452	COP	POLICE						COP			JPN	HIROSHIMA	JPN								1	173	173	17	4	-5.0	12	1	10	-13.6363636363636	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	20250506084500	https://www.tokyoreporter.com/crime/hiroshima-woman-80-accused-of-strangling-son/
1242043914	20250506	202505	2025	2025.3452	COP	POLICE						COP			JPN	JAPAN	JPN								1	190	190	19	4	-10.0	2	1	2	-13.6363636363636	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	20250506084500	https://www.tokyoreporter.com/crime/hiroshima-woman-80-accused-of-strangling-son/
1242043915	20250506	202505	2025	2025.3452	COP	POLICE COMMISSIONER						COP			NER	NIGER	NER								1	020	020	02	1	3.0	2	1	2	-3.31858407079646	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	20250506084500	https://www.peoplesdailyng.com/bandits-kill-19-hunters-in-bauchi-two-vigilantes-in-niger/
1242043916	20250506	202505	2025	2025.3452	COP	POLICE						COP			NGACVL	NIGERIA	NGA					CVL			1	090	090	09	2	-2.0	2	1	2	-9.99999999999997	4	Keffi, Jigawa, Nigeria	NI	NI39	191018	12.2744	8.96828	-2015594	4	Keffi, Jigawa, Nigeria	NI	NI39	191018	12.2744	8.96828	-2015594	4	Keffi, Jigawa, Nigeria	NI	NI39	191018	12.2744	8.96828	-2015594	20250506084500	https://allafrica.com/stories/202505060083.html
1242043917	20250506	202505	2025	2025.3452	COP	POLICE OFFICER						COP			PAK	PAKISTAN	PAK								1	010	010	01	1	0.0	10	1	10	-4.01337792642141	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	20250506084500	https://news.webindia123.com/news/Articles/India/20250506/4313524.html
1242043918	20250506	202505	2025	2025.3452	COP	POLICE OFFICER						COP			PAK	PAKISTAN	PAK								1	130	130	13	3	-4.4	10	1	10	-4.01337792642141	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250506084500	https://news.webindia123.com/news/Articles/India/20250506/4313524.html
1242043919	20250506	202505	2025	2025.3452	COP	POLICE						COP			PHL	PHILIPPINE	PHL								1	090	090	09	2	-2.0	4	1	4	-10.2325581395349	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250506084500	https://www.tokyoreporter.com/crime/another-suspected-luffy-member-nabbed-in-manila/
1242043920	20250506	202505	2025	2025.3452	COP	SECURITY FORCE						COP			REB	INSURGENCY						REB			0	090	090	09	2	-2.0	5	1	5	-9.87654320987658	0								0								0								20250506084500	https://northeasttoday.in/2025/05/06/eleven-militants-linked-to-banned-outfits-arrested-in-manipur/
1242043921	20250506	202505	2025	2025.3452	COP	SECURITY FORCE						COP			UGAGOV	MUSEVENI	UGA					GOV			0	112	112	11	3	-2.0	10	1	10	-11.9402985074627	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20250506084500	https://allafrica.com/stories/202505060101.html
1242043922	20250506	202505	2025	2025.3452	COP	POLICE						COP			USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-7.31707317073171	4	Haneda, Wakayama, Japan	JA	JA43	36528	33.75	135.333	-228452	4	Haneda, Wakayama, Japan	JA	JA43	36528	33.75	135.333	-228452	4	Haneda, Wakayama, Japan	JA	JA43	36528	33.75	135.333	-228452	20250506084500	https://www.tokyoreporter.com/crime/kanagawa-cops-arrest-man-for-leaving-corpse-of-ex-girlfriend-in-kawasaki-residence/
1242043923	20250506	202505	2025	2025.3452	COP	POLICE						COP			USA	UNITED STATES	USA								1	080	080	08	2	5.0	2	1	2	-7.31707317073171	4	Haneda, Wakayama, Japan	JA	JA43	36528	33.75	135.333	-228452	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506084500	https://www.tokyoreporter.com/crime/kanagawa-cops-arrest-man-for-leaving-corpse-of-ex-girlfriend-in-kawasaki-residence/
1242043924	20250506	202505	2025	2025.3452	COP	POLICE						COP			USA	UNITED STATES	USA								1	080	080	08	2	5.0	6	1	6	-7.31707317073171	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506084500	https://www.tokyoreporter.com/crime/kanagawa-cops-arrest-man-for-leaving-corpse-of-ex-girlfriend-in-kawasaki-residence/
1242043925	20250506	202505	2025	2025.3452	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-9.02777777777778	3	Paragould, Arkansas, United States	US	USAR	AR055	36.0584	-90.4973	77948	3	Paragould, Arkansas, United States	US	USAR	AR055	36.0584	-90.4973	77948	3	Paragould, Arkansas, United States	US	USAR	AR055	36.0584	-90.4973	77948	20250506084500	https://www.kait8.com/2025/05/06/second-arrest-made-following-theft-eyeglass-frames-worth-5000/
1242043926	20250506	202505	2025	2025.3452	COPGOV	POLICE						COP	GOV		COP	POLICE						COP			1	161	161	16	4	-4.0	10	1	10	-6.5625	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20250506084500	https://allafrica.com/stories/202505060082.html
1242043927	20250506	202505	2025	2025.3452	COPMED	POLICE						COP	MED												1	010	010	01	1	0.0	5	1	5	-3.31858407079646	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	0								4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	20250506084500	https://www.peoplesdailyng.com/bandits-kill-19-hunters-in-bauchi-two-vigilantes-in-niger/
1242043928	20250506	202505	2025	2025.3452	COPMIL	POLICE						COP	MIL		SPY	INTELLIGENCE						SPY			1	190	190	19	4	-10.0	2	1	2	-4.63576158940397	5	Bong County, Bong, Liberia	LI	LI01	147278	7	-9.66667	-2130603	5	Bong County, Bong, Liberia	LI	LI01	147278	7	-9.66667	-2130603	5	Bong County, Bong, Liberia	LI	LI01	147278	7	-9.66667	-2130603	20250506084500	https://allafrica.com/stories/202505060071.html
1242043929	20250506	202505	2025	2025.3452	COPMIL	POLICE						COP	MIL		SPY	INTELLIGENCE						SPY			1	190	190	19	4	-10.0	2	1	2	-4.63576158940397	4	Gbarnga, Bong, Liberia	LI	LI01	147259	6.99556	-9.47222	-2131839	4	Gbarnga, Bong, Liberia	LI	LI01	147259	6.99556	-9.47222	-2131839	5	Bong County, Bong, Liberia	LI	LI01	147278	7	-9.66667	-2130603	20250506084500	https://allafrica.com/stories/202505060071.html
1242043930	20250506	202505	2025	2025.3452	COPMIL	POLICE						COP	MIL		SPY	INTELLIGENCE						SPY			1	190	190	19	4	-10.0	6	1	6	-4.63576158940397	4	Gbarnga, Bong, Liberia	LI	LI01	147259	6.99556	-9.47222	-2131839	4	Gbarnga, Bong, Liberia	LI	LI01	147259	6.99556	-9.47222	-2131839	4	Gbarnga, Bong, Liberia	LI	LI01	147259	6.99556	-9.47222	-2131839	20250506084500	https://allafrica.com/stories/202505060071.html
1242043931	20250506	202505	2025	2025.3452	CRM	GANG						CRM													1	010	010	01	1	0.0	5	1	5	-0.666666666666661	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250506084500	https://www.capitalfm.co.ke/news/2025/05/new-police-unit-fully-operational-as-charles-mutuma-named-commandant/
1242043932	20250506	202505	2025	2025.3452	CRM	CRIMINAL						CRM													0	112	112	11	3	-2.0	10	1	10	-4.19207317073171	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20250506084500	https://allafrica.com/stories/202505060088.html
1242043933	20250506	202505	2025	2025.3452	CRM	THIEF						CRM													1	181	181	18	4	-9.0	10	1	10	-1	5	Aichi, Aichi, Japan	JA	JA01	33461	35.0369	137.21	-224994	0								5	Aichi, Aichi, Japan	JA	JA01	33461	35.0369	137.21	-224994	20250506084500	https://www.tokyoreporter.com/crime/grand-theft-aichi-thieves-increasingly-targeting-luxury-vehicles-in-japans-car-theft-capital/
1242043934	20250506	202505	2025	2025.3452	CRM	GANG						CRM													1	190	190	19	4	-10.0	6	1	6	-10.5263157894737	4	Msida, Imsida, Malta	MT	MT23	19473	35.8925	14.4828	-18907	0								4	Msida, Imsida, Malta	MT	MT23	19473	35.8925	14.4828	-18907	20250506084500	https://www.maltatoday.com.mt/news/court_and_police/134825/live__maksar_gang_trial_proceedings_against_suspects_behind_caruana_galizia_chircop_murders_continues_
1242043935	20250506	202505	2025	2025.3452	CRM	BANDIT						CRM			CVL	HUNTER						CVL			1	190	190	19	4	-10.0	15	1	10	-3.31858407079646	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	20250506084500	https://www.peoplesdailyng.com/bandits-kill-19-hunters-in-bauchi-two-vigilantes-in-niger/
1242043936	20250506	202505	2025	2025.3452	CRM	CRIMINAL						CRM			IRL	DUBLIN	IRL								1	043	043	04	1	2.8	10	1	10	-4.82758620689655	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250506084500	https://www.irishmirror.ie/news/irish-news/richard-satchwell-trial-live-updates-35176091
1242043937	20250506	202505	2025	2025.3452	CRM	GANG						CRM			MLT	MALTA	MLT								1	190	190	19	4	-10.0	4	1	4	-10.5263157894737	4	Msida, Imsida, Malta	MT	MT23	19473	35.8925	14.4828	-18907	4	Msida, Imsida, Malta	MT	MT23	19473	35.8925	14.4828	-18907	4	Msida, Imsida, Malta	MT	MT23	19473	35.8925	14.4828	-18907	20250506084500	https://www.maltatoday.com.mt/news/court_and_police/134825/live__maksar_gang_trial_proceedings_against_suspects_behind_caruana_galizia_chircop_murders_continues_
1242043938	20250506	202505	2025	2025.3452	CVL	RESIDENTS						CVL													0	010	010	01	1	0.0	5	1	5	-0.7177033492823	4	Yewa, Nigeria (general), Nigeria	NI	NI00	22926	6.43333	2.85	-2031737	0								4	Yewa, Nigeria (general), Nigeria	NI	NI00	22926	6.43333	2.85	-2031737	20250506084500	https://allafrica.com/stories/202505060075.html
1242043939	20250506	202505	2025	2025.3452	CVL	VILLAGE						CVL													0	013	013	01	1	0.4	18	2	18	0.36234139125248	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250506084500	https://www.brandonsun.com/entertainment/2025/05/06/how-lytton-chinese-history-museum-rose-from-the-ashes-almost-five-years-after-fire
1242043940	20250506	202505	2025	2025.3452	CVL	VOTER						CVL													1	014	014	01	1	0.0	5	1	5	0.28985507246377	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20250506084500	https://www.prokerala.com/news/articles/a1632071.html
1242043941	20250506	202505	2025	2025.3452	CVL	CITIZEN						CVL													1	020	020	02	1	3.0	10	1	10	-1.91256830601093	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	0								4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	20250506084500	https://www.prokerala.com/news/articles/a1632050.html
1242043942	20250506	202505	2025	2025.3452	CVL	VOTER						CVL													1	020	020	02	1	3.0	10	1	10	-2.22602739726028	1	Romania	RO	RO		46	25	RO	0								1	Romania	RO	RO		46	25	RO	20250506084500	https://actmedia.eu/daily/presidentialelection2025-odihr-observers-key-aspects-of-elections-left-without-sufficient-oversight/113766
1242043943	20250506	202505	2025	2025.3452	CVL	VILLAGE						CVL													0	042	042	04	1	1.9	4	1	4	3.12764158918005	1	Dominican Republic	DR	DR		19	-70.666667	DR	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	20250506084500	https://www.ipsnews.net/2025/05/lawyer-turned-activist-bhuwan-ribhu-honored-for-leading-a-campaign-to-end-child-marriage/
1242043944	20250506	202505	2025	2025.3452	CVL	VOTER						CVL													1	080	080	08	2	5.0	10	1	10	-1.19047619047619	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	0								4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	20250506084500	https://www.illawarramercury.com.au/story/8959181/illawarra-election-results-voting-patterns-and-surprises/
1242043945	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL													0	090	090	09	2	-2.0	4	1	4	-7.14771953710007	1	Sudan	SU	SU		16	30	SU	0								1	Sudan	SU	SU		16	30	SU	20250506084500	https://www.yahoo.com/news/suffering-displaced-families-bear-burden-075211015.html
1242043946	20250506	202505	2025	2025.3452	CVL	RESIDENTS						CVL													1	111	111	11	3	-2.0	10	1	10	-4.12844036697248	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20250506084500	https://timesofindia.indiatimes.com/city/bhopal/madhya-pradesh-to-simulate-wartime-emergency-in-mega-civil-defence-drill-across-5-key-districts/articleshow/120924152.cms
1242043947	20250506	202505	2025	2025.3452	CVL	VILLAGE						CVL			BGD	GAIBANDHA	BGD								1	084	084	08	2	7.0	10	1	10	-4	0								0								0								20250506084500	https://www.bssnews.net/district/270222
1242043948	20250506	202505	2025	2025.3452	CVL	NEIGHBORHOOD						CVL			BUS	COMPANIES						BUS			1	030	030	03	1	4.0	5	1	5	2.6431718061674	0								0								0								20250506084500	http://thechiefleader.com/stories/con-ed-cleaners-get-contract,54314
1242043949	20250506	202505	2025	2025.3452	CVL	NEIGHBORHOOD						CVL			BUS	COMPANIES						BUS			1	0311	031	03	1	5.2	5	1	5	2.6431718061674	0								0								0								20250506084500	http://thechiefleader.com/stories/con-ed-cleaners-get-contract,54314
1242043950	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL			BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	4.87804878048781	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506084500	https://www.training.com.au/educators/melbourne-city-institute-of-education/
1242043951	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL			CRM	BANDIT						CRM			0	193	193	19	4	-10.0	10	1	10	-3.31858407079646	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	4	Kontagora, Maradi, Niger	NG	NG04	22565	13.518	7.28148	-1083263	20250506084500	https://www.peoplesdailyng.com/bandits-kill-19-hunters-in-bauchi-two-vigilantes-in-niger/
1242043952	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL			GOV	GOVERNOR						GOV			1	120	120	12	3	-4.0	6	1	6	-3.84615384615385	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20250506084500	https://allafrica.com/stories/202505060059.html
1242043953	20250506	202505	2025	2025.3452	CVL	VILLAGE						CVL			IND	ASSAM	IND								1	020	020	02	1	3.0	1	1	1	5.52995391705069	4	Tamla, Madhya Pradesh, India	IN	IN35	17728	22.35	78.6667	-2112555	4	Tamla, Madhya Pradesh, India	IN	IN35	17728	22.35	78.6667	-2112555	4	Gandhinagar, Gujarat, India	IN	IN09	17645	23.2167	72.6833	-2095816	20250506084500	https://northeasttoday.in/2025/05/06/sikkim-cooperative-union-chairman-mangal-jit-rai-meets-tribhuwan-sahakar-university-vc-jm-vyas/
1242043954	20250506	202505	2025	2025.3452	CVL	VILLAGE						CVL			IND	ASSAM	IND								1	020	020	02	1	3.0	6	1	6	5.52995391705069	4	Tamla, Madhya Pradesh, India	IN	IN35	17728	22.35	78.6667	-2112555	4	Tamla, Madhya Pradesh, India	IN	IN35	17728	22.35	78.6667	-2112555	4	Tamla, Madhya Pradesh, India	IN	IN35	17728	22.35	78.6667	-2112555	20250506084500	https://northeasttoday.in/2025/05/06/sikkim-cooperative-union-chairman-mangal-jit-rai-meets-tribhuwan-sahakar-university-vc-jm-vyas/
1242043955	20250506	202505	2025	2025.3452	CVL	VILLAGE						CVL			IND	JHARKHAND	IND								0	043	043	04	1	2.8	2	1	2	3.12764158918005	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20250506084500	https://www.ipsnews.net/2025/05/lawyer-turned-activist-bhuwan-ribhu-honored-for-leading-a-campaign-to-end-child-marriage/
1242043956	20250506	202505	2025	2025.3452	CVL	VILLAGE						CVL			IND	JHARKHAND	IND								0	043	043	04	1	2.8	8	1	8	3.12764158918005	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250506084500	https://www.ipsnews.net/2025/05/lawyer-turned-activist-bhuwan-ribhu-honored-for-leading-a-campaign-to-end-child-marriage/
1242043957	20250506	202505	2025	2025.3452	CVL	TRAVELER						CVL			KOR	INCHEON	KOR								1	043	043	04	1	2.8	10	1	10	4.69798657718121	4	Incheon, Inch'on-gwangyoksi, South Korea	KS	KS12	24980	37.4536	126.732	-708814	4	Incheon, Inch'on-gwangyoksi, South Korea	KS	KS12	24980	37.4536	126.732	-708814	4	Incheon, Inch'on-gwangyoksi, South Korea	KS	KS12	24980	37.4536	126.732	-708814	20250506084500	https://www.koreaherald.com:443/article/10481086
1242043958	20250506	202505	2025	2025.3452	CVL	CIVIL SOCIETY						CVL			MED	JOURNALIST						MED			0	173	173	17	4	-5.0	5	1	5	-4.85175202156335	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20250506084500	https://allafrica.com/stories/202505060036.html
1242043959	20250506	202505	2025	2025.3452	CVL	RESIDENTS						CVL			PSE	GAZA	PSE								1	203	203	20	4	-10.0	10	1	10	-4.01606425702811	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506084500	https://www.juancole.com/2025/05/announces-occupation-palestinians.html
1242043960	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL			USA	NEW MEXICO	USA								1	036	036	03	1	4.0	2	1	2	-1.2779552715655	4	Encanto, Sinaloa, Mexico	MX	MX25	20893	25.2333	-108.167	-1663533	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	4	Encanto, Sinaloa, Mexico	MX	MX25	20893	25.2333	-108.167	-1663533	20250506084500	https://www.sbsun.com/2025/05/05/body-of-marine-lance-cpl-albert-aguilera-killed-in-border-deployment-returns-home/
1242043961	20250506	202505	2025	2025.3452	CVLHLH	COMMUNITY						CVL	HLH		CVL	COMMUNITY						CVL			1	090	090	09	2	-2.0	5	1	5	2.31788079470199	4	Gobindaganj, Bangladesh (general), Bangladesh	BG	BG00	5824	24.9167	91.7	-2720499	4	Gobindaganj, Bangladesh (general), Bangladesh	BG	BG00	5824	24.9167	91.7	-2720499	4	Gobindaganj, Bangladesh (general), Bangladesh	BG	BG00	5824	24.9167	91.7	-2720499	20250506084500	https://www.bssnews.net/district/270201
1242043962	20250506	202505	2025	2025.3452	DEU	GERMANY	DEU																		1	010	010	01	1	0.0	4	1	4	2.87081339712918	4	Merkur, Sachsen, Germany	GM	GM13	16538	51.6333	14.2333	-1825064	0								4	Merkur, Sachsen, Germany	GM	GM13	16538	51.6333	14.2333	-1825064	20250506084500	https://www.intergameonline.com/casino/news/merkur-hosts-global-compliance-workshop
1242043963	20250506	202505	2025	2025.3452	DEU	GERMAN	DEU																		0	020	020	02	1	3.0	1	1	1	-0.15847860538828	1	Russia	RS	RS		60	100	RS	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506084500	https://infotel.ca/newsitem/world/cp339748078
1242043964	20250506	202505	2025	2025.3452	DEU	GERMANY	DEU																		1	040	040	04	1	1.0	4	1	4	-1.96078431372549	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506084500	https://www.marketscreener.com/news/latest/Merz-fails-to-be-elected-chancellor-by-German-parliament-49837793/
1242043965	20250506	202505	2025	2025.3452	DEU	GERMANY	DEU																		1	043	043	04	1	2.8	6	1	6	2.87081339712918	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20250506084500	https://www.intergameonline.com/casino/news/merkur-hosts-global-compliance-workshop
1242043966	20250506	202505	2025	2025.3452	DEU	GERMAN	DEU																		1	057	057	05	1	8.0	10	1	10	-2.10526315789474	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20250506084500	https://edition.cnn.com/2025/05/06/europe/merz-chancellor-german-parliament-intl
1242043967	20250506	202505	2025	2025.3452	DEU	GERMAN	DEU								DEULEG	BUNDESTAG	DEU					LEG			1	040	040	04	1	1.0	2	1	2	-0.78125	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250506084500	https://www.forexlive.com/news/merz-falls-short-of-majority-needed-to-become-german-chancellor-in-first-voting-round-20250506/
1242043968	20250506	202505	2025	2025.3452	DEU	GERMAN	DEU								GOV	CHANCELLOR						GOV			1	014	014	01	1	0.0	4	1	4	-0.33783783783784	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250506084500	https://www.breakingnews.ie/world/german-parliament-votes-whether-to-approve-friedrich-mertz-as-chancellor-1759664.html
1242043969	20250506	202505	2025	2025.3452	DEULEG	BUNDESTAG	DEU					LEG			DEU	GERMAN	DEU								1	036	036	03	1	4.0	2	1	2	-0.78125	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250506084500	https://www.forexlive.com/news/merz-falls-short-of-majority-needed-to-become-german-chancellor-in-first-voting-round-20250506/
1242043970	20250506	202505	2025	2025.3452	DEULEG	BUNDESTAG	DEU					LEG			DEU	GERMAN	DEU								1	040	040	04	1	1.0	2	1	2	-0.78125	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250506084500	https://www.forexlive.com/news/merz-falls-short-of-majority-needed-to-become-german-chancellor-in-first-voting-round-20250506/
1242043971	20250506	202505	2025	2025.3452	DEULEG	BUNDESTAG	DEU					LEG			DEU	GERMANY	DEU								1	060	060	06	2	6.0	2	1	2	-0.33783783783784	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250506084500	https://www.breakingnews.ie/world/german-parliament-votes-whether-to-approve-friedrich-mertz-as-chancellor-1759664.html
1242043972	20250506	202505	2025	2025.3452	DEULEG	GERMAN	DEU					LEG			GOV	CHANCELLOR						GOV			1	014	014	01	1	0.0	6	1	6	-0.33783783783784	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250506084500	https://www.breakingnews.ie/world/german-parliament-votes-whether-to-approve-friedrich-mertz-as-chancellor-1759664.html
1242043973	20250506	202505	2025	2025.3452	DOM	DOMINICAN REPUBLIC	DOM																		0	080	080	08	2	5.0	4	1	4	3.12764158918005	1	Dominican Republic	DR	DR		19	-70.666667	DR	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	20250506084500	https://www.ipsnews.net/2025/05/lawyer-turned-activist-bhuwan-ribhu-honored-for-leading-a-campaign-to-end-child-marriage/
1242043974	20250506	202505	2025	2025.3452	DOM	DOMINICAN REPUBLIC	DOM																		0	124	124	12	3	-4.0	4	1	4	3.12764158918005	1	Dominican Republic	DR	DR		19	-70.666667	DR	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	20250506084500	https://www.ipsnews.net/2025/05/lawyer-turned-activist-bhuwan-ribhu-honored-for-leading-a-campaign-to-end-child-marriage/
1242043975	20250506	202505	2025	2025.3452	EDU	ACADEMICS						EDU													0	010	010	01	1	0.0	6	1	6	-4.19207317073171	4	Lapai, Nigeria (general), Nigeria	NI	NI00	22937	9.05	6.56667	-2017565	0								4	Lapai, Nigeria (general), Nigeria	NI	NI00	22937	9.05	6.56667	-2017565	20250506084500	https://allafrica.com/stories/202505060088.html
1242043976	20250506	202505	2025	2025.3452	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	2	1	2	0.2808988764045	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506084500	https://www.newsandsentinel.com/opinion/letters-to-the-editor/2025/05/private-and-parochial-schools-meet-exceed-state-standards/
1242043977	20250506	202505	2025	2025.3452	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	5	1	5	0.2808988764045	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506084500	https://www.newsandsentinel.com/opinion/letters-to-the-editor/2025/05/private-and-parochial-schools-meet-exceed-state-standards/
