1241978762	20250506	202505	2025	2025.3452	AUSGOV	AUSTRALIA	AUS					GOV			USAGOV	JOE BIDEN	USA					GOV			1	040	040	04	1	1.0	2	1	2	0.77821011673152	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506000000	https://www.watoday.com.au/by/peter-beattie-p4yw4c
1241978763	20250506	202505	2025	2025.3452	AUSGOV	AUSTRALIAN	AUS					GOV			USAGOV	JOE BIDEN	USA					GOV			1	040	040	04	1	1.0	4	1	4	0.77821011673152	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250506000000	https://www.watoday.com.au/by/peter-beattie-p4yw4c
1241978764	20250506	202505	2025	2025.3452	AUSGOV	AUSTRALIAN	AUS					GOV			USAGOV	JOE BIDEN	USA					GOV			1	050	050	05	1	3.5	6	1	6	0.77821011673152	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506000000	https://www.watoday.com.au/by/peter-beattie-p4yw4c
1241978765	20250506	202505	2025	2025.3452	AUSJUD	AUSTRALIA	AUS					JUD			AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-1.20845921450151	4	Byron Bay, New South Wales, Australia	AS	AS02	4968	-28.642	153.612	-1563414	4	Byron Bay, New South Wales, Australia	AS	AS02	4968	-28.642	153.612	-1563414	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506000000	https://www.brisbanetimes.com.au/cbd/deputy-pm-s-son-lands-election-night-knockout-blow-20250505-p5lwr3.html
1241978766	20250506	202505	2025	2025.3452	AUSLEG	AUSTRALIA	AUS					LEG													1	010	010	01	1	0.0	1	1	1	-1.20845921450151	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506000000	https://www.brisbanetimes.com.au/cbd/deputy-pm-s-son-lands-election-night-knockout-blow-20250505-p5lwr3.html
1241978767	20250506	202505	2025	2025.3452	AUSLEG	AUSTRALIA	AUS					LEG													1	010	010	01	1	0.0	1	1	1	-1.20845921450151	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506000000	https://www.brisbanetimes.com.au/cbd/deputy-pm-s-son-lands-election-night-knockout-blow-20250505-p5lwr3.html
1241978768	20250506	202505	2025	2025.3452	AUSLEG	AUSTRALIA	AUS					LEG													1	042	042	04	1	1.9	2	1	2	-1.20845921450151	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506000000	https://www.brisbanetimes.com.au/cbd/deputy-pm-s-son-lands-election-night-knockout-blow-20250505-p5lwr3.html
1241978769	20250506	202505	2025	2025.3452	AUT	VIENNA	AUT								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	8	1	8	7.52688172043011	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506000000	https://www.wnewsj.com/2025/05/05/bird-sanctuary-project-takes-flight-at-ecs-learning-lab/
1241978770	20250506	202505	2025	2025.3452	AUT	VIENNA	AUT								EDU	STUDENT						EDU			1	051	051	05	1	3.4	8	1	8	7.52688172043011	3	New Vienna Elementary School, Ohio, United States	US	USOH	OH027	39.3237	-83.6871	1054199	3	New Vienna Elementary School, Ohio, United States	US	USOH		39.3237	-83.6871	1054199	3	New Vienna Elementary School, Ohio, United States	US	USOH		39.3237	-83.6871	1054199	20250506000000	https://www.wnewsj.com/2025/05/05/bird-sanctuary-project-takes-flight-at-ecs-learning-lab/
1241978771	20250506	202505	2025	2025.3452	AUT	AUSTRIA	AUT								NLD	THE NETHERLAND	NLD								0	042	042	04	1	1.9	2	1	2	-0.74866310160428	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	20250506000000	https://www.upr.org/npr-news/2025-05-05/supermarket-displays-of-oranges-will-never-look-the-same-after-reading-foreign-fruit
1241978772	20250506	202505	2025	2025.3452	AUT	AUSTRIA	AUT								NLD	THE NETHERLAND	NLD								0	042	042	04	1	1.9	6	1	6	-0.74866310160428	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250506000000	https://www.upr.org/npr-news/2025-05-05/supermarket-displays-of-oranges-will-never-look-the-same-after-reading-foreign-fruit
1241978773	20250506	202505	2025	2025.3452	AUT	AUSTRIA	AUT								NLD	THE NETHERLAND	NLD								0	042	042	04	1	1.9	2	1	2	-0.74866310160428	1	Austria	AU	AU		47.333333	13.333333	AU	1	Netherlands	NL	NL		52.5	5.75	NL	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250506000000	https://www.upr.org/npr-news/2025-05-05/supermarket-displays-of-oranges-will-never-look-the-same-after-reading-foreign-fruit
1241978774	20250506	202505	2025	2025.3452	BEL	BELGIAN	BEL																		0	043	043	04	1	2.8	10	1	10	0.0912408759124099	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20250506000000	https://www.artnews.com/art-news/market/may-2025-art-auctions-consignors-1234740631/
1241978775	20250506	202505	2025	2025.3452	BEL	BELGIUM	BEL								CHN	CHINA	CHN								0	040	040	04	1	1.0	1	1	1	-2.14579659024104	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506000000	https://www.eurasiareview.com/06052025-trump-2-0-transatlantic-security-european-response-and-implications-for-spain-and-portugal-analysis/
1241978776	20250506	202505	2025	2025.3452	BEL	BELGIUM	BEL								CHN	CHINA	CHN								0	040	040	04	1	1.0	1	1	1	-2.14579659024104	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506000000	https://www.eurasiareview.com/06052025-trump-2-0-transatlantic-security-european-response-and-implications-for-spain-and-portugal-analysis/
1241978777	20250506	202505	2025	2025.3452	BEL	BELGIUM	BEL								IGOWSTNAT	NATO	WST	NAT				IGO			0	040	040	04	1	1.0	2	1	2	-2.14579659024104	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Slovenia	SI	SI		46.25	15.166667	SI	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20250506000000	https://www.eurasiareview.com/06052025-trump-2-0-transatlantic-security-european-response-and-implications-for-spain-and-portugal-analysis/
1241978778	20250506	202505	2025	2025.3452	BEL	BELGIUM	BEL								IGOWSTNAT	NATO	WST	NAT				IGO			0	040	040	04	1	1.0	1	1	1	-2.14579659024104	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Slovenia	SI	SI		46.25	15.166667	SI	1	Slovenia	SI	SI		46.25	15.166667	SI	20250506000000	https://www.eurasiareview.com/06052025-trump-2-0-transatlantic-security-european-response-and-implications-for-spain-and-portugal-analysis/
1241978779	20250506	202505	2025	2025.3452	BMU	BERMUDA	BMU																		1	130	130	13	3	-4.4	10	1	10	0	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20250506000000	https://bernews.com/2025/05/weather-forecast-tuesday-may-6/
1241978780	20250506	202505	2025	2025.3452	BMU	BERMUDA	BMU								GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	2	1	2	4.7486033519553	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20250506000000	https://bernews.com/2025/05/minister-fishermen-discuss-marine-solutions/
1241978781	20250506	202505	2025	2025.3452	BMUCOP	BERMUDA	BMU					COP													1	193	193	19	4	-10.0	6	1	6	-5.40540540540541	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20250506000000	https://bernews.com/2025/05/police-identify-murder-victims-sandys-shooting/
1241978782	20250506	202505	2025	2025.3452	BMUCOP	BERMUDA	BMU					COP			BMU	BERMUDA	BMU								1	193	193	19	4	-10.0	4	1	4	-5.40540540540541	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20250506000000	https://bernews.com/2025/05/police-identify-murder-victims-sandys-shooting/
1241978783	20250506	202505	2025	2025.3452	BMUEDU	BERMUDA	BMU					EDU													0	051	051	05	1	3.4	10	1	10	5.94965675057208	1	Bermuda	BD	BD		32.333333	-64.75	BD	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	20250506000000	https://bernews.com/2025/05/teachers-develop-new-senior-seminar-course/
1241978784	20250506	202505	2025	2025.3452	BRA	BRAZIL	BRA								BUS	BANK						BUS			0	015	015	01	1	0.0	2	1	2	-3.125	1	Brazil	BR	BR		-10	-55	BR	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250506000000	https://www.swissinfo.ch/eng/ubs-will-pay-$511-million-to-end-credit-suisse-us-tax-probe/89268162
1241978785	20250506	202505	2025	2025.3452	BRA	BRAZILIAN	BRA								BUS	BANK						BUS			0	015	015	01	1	0.0	4	1	4	-3.125	1	Brazil	BR	BR		-10	-55	BR	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250506000000	https://www.swissinfo.ch/eng/ubs-will-pay-$511-million-to-end-credit-suisse-us-tax-probe/89268162
1241978786	20250506	202505	2025	2025.3452	BRA	BRAZILIAN	BRA								BUS	BANK						BUS			0	015	015	01	1	0.0	2	1	2	-3.125	1	Brazil	BR	BR		-10	-55	BR	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250506000000	https://www.swissinfo.ch/eng/ubs-will-pay-$511-million-to-end-credit-suisse-us-tax-probe/89268162
1241978787	20250506	202505	2025	2025.3452	BRA	BRAZILIAN	BRA								BUS	BANK						BUS			0	015	015	01	1	0.0	2	1	2	-3.125	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	1	Brazil	BR	BR		-10	-55	BR	20250506000000	https://www.swissinfo.ch/eng/ubs-will-pay-$511-million-to-end-credit-suisse-us-tax-probe/89268162
1241978788	20250506	202505	2025	2025.3452	BRA	BRAZILIAN	BRA								MED	NEWS OUTLET						MED			1	040	040	04	1	1.0	10	1	10	-6.7024128686327	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250506000000	https://ew.com/millena-brandao-dead-netflix-drama-sintonia-actress-11-11728647
1241978789	20250506	202505	2025	2025.3452	BRA	BRAZIL	BRA								USA	DAKOTA	USA								1	020	020	02	1	3.0	20	2	20	-4.05290975221641	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506000000	https://www.goulburnpost.com.au/story/8959214/is-rams-jeep-based-ranger-rival-going-global/
1241978790	20250506	202505	2025	2025.3452	BRB	BARBADOS	BRB																		1	020	020	02	1	3.0	8	1	8	3.1304347826087	4	Nicholas Abbey, Saint Peter, Barbados	BB	BB09	5833	13.2833	-59.5833	-1393765	0								4	Nicholas Abbey, Saint Peter, Barbados	BB	BB09	5833	13.2833	-59.5833	-1393765	20250506000000	https://www.caribjournal.com/2025/05/05/barbados-cruise-destination-things-to-do-growing/
1241978791	20250506	202505	2025	2025.3452	BUDEDU	BUDDHIST				BUD		EDU			GBR	BRITISH	GBR								1	111	111	11	3	-2.0	10	1	10	2.18253968253969	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250506000000	https://www.artnews.com/art-news/market/jewels-buddha-auction-sothebys-hong-kong-piprahwa-gems-1234740600/
1241978792	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	25	3	25	0.859447529155546	0								0								0								20250506000000	https://www.wxyz.com/news/civic-center-stanley-park-developments-progressing-in-white-lake-township
1241978793	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS													0	010	010	01	1	0.0	10	1	10	2.75142314990513	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20250506000000	https://collider.com/70s-shows-rewatchable-ranked/
1241978794	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	010	010	01	1	0.0	40	4	40	-1.91797661370823	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20250506000000	https://www.wnep.com/article/news/nation-world/mattel-raising-prices-tariffs/507-69638372-5b17-40bf-b577-1674448a886a
1241978795	20250506	202505	2025	2025.3452	BUS	BANK						BUS													0	010	010	01	1	0.0	10	1	10	-5.17241379310345	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250506000000	https://www.ksnblocal4.com/2025/05/05/florida-couple-sentenced-conspiracy-commit-wire-fraud-against-nebraska-company/
1241978796	20250506	202505	2025	2025.3452	BUS	INDUSTRY						BUS													1	012	012	01	1	-0.4	5	1	5	-2.45231607629427	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20250506000000	https://www.kmbc.com/article/trump-considers-tariffs-on-foreign-made-films-amid-trade-talks/64674983
1241978797	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													0	013	013	01	1	0.4	3	1	3	-0.55679287305123	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20250506000000	https://www.forbes.com/sites/joanverdon/2025/05/05/barbie-toymaker-mattel-warns-tariffs-may-force-it-to-raise-some-prices/
1241978798	20250506	202505	2025	2025.3452	BUS	INDUSTRY						BUS													0	014	014	01	1	0.0	8	2	8	-7.6923076923077	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	0								3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20250506000000	https://www.fortmorgantimes.com/2025/05/05/newark-flight-delays-cancellations/
1241978799	20250506	202505	2025	2025.3452	BUS	INDUSTRY						BUS													1	023	023	02	1	3.4	4	1	4	-2.45231607629427	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506000000	https://www.kmbc.com/article/trump-considers-tariffs-on-foreign-made-films-amid-trade-talks/64674983
1241978800	20250506	202505	2025	2025.3452	BUS	INDUSTRY						BUS													1	023	023	02	1	3.4	1	1	1	-2.45231607629427	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250506000000	https://www.kmbc.com/article/trump-considers-tariffs-on-foreign-made-films-amid-trade-talks/64674983
1241978801	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	030	030	03	1	4.0	10	1	10	0.432900432900434	0								0								0								20250506000000	https://www.timminspress.com:443/news/heritage-railway-carousel-victoria-day-weekend-opening
1241978802	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	030	030	03	1	4.0	10	1	10	-1.91740412979351	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506000000	https://www.erienewsnow.com/story/52747628/rite-aid-files-for-bankruptcy-again
1241978803	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	030	030	03	1	4.0	10	1	10	-1.95488721804511	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250506000000	https://www.aol.com/rite-aid-files-bankruptcy-again-210607922.html
1241978804	20250506	202505	2025	2025.3452	BUS	INVESTOR						BUS													1	043	043	04	1	2.8	10	1	10	1.61290322580645	0								0								0								20250506000000	https://biztoc.com/x/4f5537a2933ab9c9
1241978805	20250506	202505	2025	2025.3452	BUS	INDUSTRY						BUS													0	043	043	04	1	2.8	4	1	4	-5.92417061611374	3	Franklin County, New York, United States	US	USNY	NY033	44.6501	-74.3496	974115	0								3	Franklin County, New York, United States	US	USNY		44.6501	-74.3496	974115	20250506000000	https://dailybulldog.com/news/franklin-county-sheriffs-report-april-26th-may-2nd/
1241978806	20250506	202505	2025	2025.3452	BUS	INDUSTRY						BUS													0	043	043	04	1	2.8	6	1	6	-5.92417061611374	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506000000	https://dailybulldog.com/news/franklin-county-sheriffs-report-april-26th-may-2nd/
1241978807	20250506	202505	2025	2025.3452	BUS	PRODUCER						BUS													1	046	046	04	1	7.0	10	1	10	-2.2680412371134	0								0								0								20250506000000	https://comicbook.com/movies/news/marvel-thunderbolts-the-new-avengers-movie-logo-rebranded-posters/
1241978808	20250506	202505	2025	2025.3452	BUS	BANK						BUS													0	050	050	05	1	3.5	6	1	6	-3.125	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250506000000	https://www.swissinfo.ch/eng/ubs-will-pay-$511-million-to-end-credit-suisse-us-tax-probe/89268162
1241978809	20250506	202505	2025	2025.3452	BUS	BANK						BUS													1	070	070	07	2	7.0	4	1	4	7.52688172043011	3	New Vienna Elementary School, Ohio, United States	US	USOH	OH027	39.3237	-83.6871	1054199	0								3	New Vienna Elementary School, Ohio, United States	US	USOH		39.3237	-83.6871	1054199	20250506000000	https://www.wnewsj.com/2025/05/05/bird-sanctuary-project-takes-flight-at-ecs-learning-lab/
1241978810	20250506	202505	2025	2025.3452	BUS	INVESTOR						BUS													0	070	070	07	2	7.0	6	1	6	1.10957004160887	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506000000	https://www.forbes.com/sites/saradorn/2025/05/05/key-crypto-bill-imperiled-by-trump-crypto-firms-deal-with-emirati-state-owned-fund/
1241978811	20250506	202505	2025	2025.3452	BUS	INVESTOR						BUS													0	071	071	07	2	7.4	10	1	10	-2.95857988165681	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250506000000	https://www.premiumtimesng.com/news/top-news/792469-arcon-bars-agencies-influencers-from-advertising-without-approval-warns-against-deceptive-promotions.html
1241978812	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													0	071	071	07	2	7.4	6	1	6	-0.36945812807882	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506000000	https://www.newwestrecord.ca/technology/bc-fusion-company-lays-off-staff-scales-back-reactor-work-amid-funding-crunch-10615715
1241978813	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													0	071	071	07	2	7.4	10	1	10	-0.36945812807882	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506000000	https://www.newwestrecord.ca/technology/bc-fusion-company-lays-off-staff-scales-back-reactor-work-amid-funding-crunch-10615715
1241978814	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	071	071	07	2	7.4	5	1	5	-0.42643923240938	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250506000000	https://nebraska.tv/news/local/nebraska-arts-and-public-media-in-jeopardy-after-federal-funding-cuts
1241978815	20250506	202505	2025	2025.3452	BUS	INVESTOR						BUS													0	071	071	07	2	7.4	20	1	10	4.10677618069815	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	New Zealand	NZ	NZ		-42	174	NZ	20250506000000	https://business.scoop.co.nz/2025/05/06/striking-the-balance-between-ai-power-and-new-tech-go-lend/
1241978816	20250506	202505	2025	2025.3452	BUS	BANK						BUS													1	084	084	08	2	7.0	5	1	5	0.6993006993007	0								0								0								20250506000000	https://www.keenesentinel.com/news/local/city/keene-streets-to-be-spruced-up-this-spring-and-summer-in-annual-effort/article_a09b7044-45f1-43b0-91af-8bb6ce7e5a2b.html
1241978817	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													0	084	084	08	2	7.0	3	1	3	-0.36945812807882	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506000000	https://www.newwestrecord.ca/technology/bc-fusion-company-lays-off-staff-scales-back-reactor-work-amid-funding-crunch-10615715
1241978818	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													0	084	084	08	2	7.0	2	1	2	-0.36945812807882	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506000000	https://www.newwestrecord.ca/technology/bc-fusion-company-lays-off-staff-scales-back-reactor-work-amid-funding-crunch-10615715
1241978819	20250506	202505	2025	2025.3452	BUS	AUTOMAKER						BUS													1	0874	087	08	2	10.0	5	1	5	0.59880239520958	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250506000000	https://www.erienewsnow.com/story/52747358/ford-doesnt-expect-significant-car-price-hikes-even-as-tariffs-will-cost-it-15-billion
1241978820	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS													1	120	120	12	3	-4.0	10	1	10	1.63154316791298	0								0								0								20250506000000	https://www.newtondailynews.com/news/local/2025/05/05/newton-business-owners-unsure-why-council-singled-them-out-and-delayed-grant/
1241978821	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	160	160	16	4	-4.0	5	1	5	-0.42643923240938	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250506000000	https://nebraska.tv/news/local/nebraska-arts-and-public-media-in-jeopardy-after-federal-funding-cuts
1241978822	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	193	193	19	4	-10.0	10	1	10	-3.38983050847458	0								0								0								20250506000000	https://biztoc.com/x/f7688ae0e45a981c
1241978823	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS			CAN	CANADIAN	CAN								0	040	040	04	1	1.0	10	1	10	-0.12642225031606	4	Sarnia, Ontario, Canada	CA	CA08	12661	42.9667	-82.4	-573205	4	Sarnia, Ontario, Canada	CA	CA08	12661	42.9667	-82.4	-573205	4	Sarnia, Ontario, Canada	CA	CA08	12661	42.9667	-82.4	-573205	20250506000000	https://www.niagarafallsreview.ca/politics/federal/insider-says-mark-carney-knows-anything-can-happen-in-meeting-with-donald-trump/article_aa37d7b8-f5a9-588a-adef-64a6aa34b954.html
1241978824	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS			CAN	CANADA	CAN								0	070	070	07	2	7.0	3	1	3	-0.36945812807882	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506000000	https://www.newwestrecord.ca/technology/bc-fusion-company-lays-off-staff-scales-back-reactor-work-amid-funding-crunch-10615715
1241978825	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS			CAN	CANADA	CAN								0	070	070	07	2	7.0	2	1	2	-0.36945812807882	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506000000	https://www.newwestrecord.ca/technology/bc-fusion-company-lays-off-staff-scales-back-reactor-work-amid-funding-crunch-10615715
1241978826	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	100	100	10	3	-5.0	40	4	40	-1.91797661370823	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506000000	https://www.wnep.com/article/news/nation-world/mattel-raising-prices-tariffs/507-69638372-5b17-40bf-b577-1674448a886a
1241978827	20250506	202505	2025	2025.3452	BUS	COMPANIES						BUS			EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	5	1	5	-2.356637863315	0								0								0								20250506000000	https://www.eurasiareview.com/06052025-what-happens-when-a-companion-chatbot-crosses-the-line/
1241978828	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	5	1	5	3.72093023255814	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250506000000	https://www.thebusinessdesk.com/yorkshire/news/2138402-84m-turnover-tour-operator-on-track-for-further-expansion-as-investor-swoops/
1241978829	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS			GBR	UNITED KINGDOM	GBR								1	061	061	06	2	6.4	2	1	2	1.31086142322097	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250506000000	https://www.dailymail.co.uk/news/article-14681125/maternity-label-loved-Princess-Kate-row.html
1241978830	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS			GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	0.3671970624235	0								0								0								20250506000000	https://theconversation.com/labour-is-still-gendered-and-women-are-still-getting-a-raw-deal-in-the-workplace-255620
