1242005585	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		1	036	036	03	1	4.0	6	1	6	2.31839258114374	4	Yackandandah, Victoria, Australia	AS	AS07	5387	-36.3137	146.84	-1611249	0								4	Yackandandah, Victoria, Australia	AS	AS07	5387	-36.3137	146.84	-1611249	20250506031500	https://www.bordermail.com.au/story/8958521/band-rufous-whistler-back-at-yackandandah-to-end-national-tour/
1242005586	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		1	036	036	03	1	4.0	2	1	2	2.31839258114374	1	New Zealand	NZ	NZ		-42	174	NZ	0								1	New Zealand	NZ	NZ		-42	174	NZ	20250506031500	https://www.bordermail.com.au/story/8958521/band-rufous-whistler-back-at-yackandandah-to-end-national-tour/
1242005587	20250506	202505	2025	2025.3452	AUS	BRISBANE	AUS																		1	043	043	04	1	2.8	10	1	10	6.77570093457944	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506031500	https://www.watoday.com.au/national/queensland/affordable-art-fair-returns-to-brisbane-after-a-sellout-first-year-20250427-p5lujv.html
1242005588	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		0	043	043	04	1	2.8	4	1	4	-2.21402214022141	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	0								4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20250506031500	https://www.dungogchronicle.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242005589	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		0	043	043	04	1	2.8	4	1	4	-2.16117216117216	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	0								4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	20250506031500	https://www.ulladullatimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242005590	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	12	1	6	2.31839258114374	4	Yackandandah, Victoria, Australia	AS	AS07	5387	-36.3137	146.84	-1611249	0								4	Yackandandah, Victoria, Australia	AS	AS07	5387	-36.3137	146.84	-1611249	20250506031500	https://www.bordermail.com.au/story/8958521/band-rufous-whistler-back-at-yackandandah-to-end-national-tour/
1242005591	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		1	046	046	04	1	7.0	2	1	2	-1.91740412979351	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506031500	https://www.dailymail.co.uk/news/article-14681559/Abbie-Chatfield-Adam-Bandt-Greens-election.html
1242005592	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		1	051	051	05	1	3.4	6	1	4	-0.85324232081911	4	Bundalong, Victoria, Australia	AS	AS07	5400	-36.0333	146.167	-1562776	0								4	Bundalong, Victoria, Australia	AS	AS07	5400	-36.0333	146.167	-1562776	20250506031500	https://www.bordermail.com.au/story/8959418/bundalongs-thomas-carmichael-honoured-at-the-last-post-ceremony/
1242005593	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		1	051	051	05	1	3.4	2	1	2	-0.85324232081911	4	Bundalong, Victoria, Australia	AS	AS07	5400	-36.0333	146.167	-1562776	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250506031500	https://www.bordermail.com.au/story/8959418/bundalongs-thomas-carmichael-honoured-at-the-last-post-ceremony/
1242005594	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		1	051	051	05	1	3.4	2	1	2	-0.85324232081911	4	Cape Helles, Çnakkale, Turkey	TU	TU17	27690	40.0427	26.1765	-754385	0								4	Bundalong, Victoria, Australia	AS	AS07	5400	-36.0333	146.167	-1562776	20250506031500	https://www.bordermail.com.au/story/8959418/bundalongs-thomas-carmichael-honoured-at-the-last-post-ceremony/
1242005595	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS																		1	051	051	05	1	3.4	6	1	6	-0.85324232081911	4	Cape Helles, Çnakkale, Turkey	TU	TU17	27690	40.0427	26.1765	-754385	0								4	Cape Helles, Çnakkale, Turkey	TU	TU17	27690	40.0427	26.1765	-754385	20250506031500	https://www.bordermail.com.au/story/8959418/bundalongs-thomas-carmichael-honoured-at-the-last-post-ceremony/
1242005596	20250506	202505	2025	2025.3452	AUS	VICTORIA	AUS																		0	120	120	12	3	-4.0	10	1	10	-0.70546737213404	0								0								0								20250506031500	https://cheknews.ca/too-tall-for-old-town-victoria-city-staff-say-no-to-new-development-at-former-plaza-hotel-site-1253396/
1242005597	20250506	202505	2025	2025.3452	AUS	SYDNEY	AUS																		1	172	172	17	4	-5.0	6	1	6	5.18731988472622	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20250506031500	https://www.hospitalitymagazine.com.au/sydneys-newest-negroni-bar-is-now-open/
1242005598	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	190	190	19	4	-10.0	1	1	1	2.31839258114374	4	Yackandandah, Victoria, Australia	AS	AS07	5387	-36.3137	146.84	-1611249	0								4	Wodonga, Victoria, Australia	AS	AS07	5428	-36.1218	146.888	-1610265	20250506031500	https://www.bordermail.com.au/story/8958521/band-rufous-whistler-back-at-yackandandah-to-end-national-tour/
1242005599	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS																		0	190	190	19	4	-10.0	1	1	1	2.31839258114374	4	Yackandandah, Victoria, Australia	AS	AS07	5387	-36.3137	146.84	-1611249	0								4	Yackandandah, Victoria, Australia	AS	AS07	5387	-36.3137	146.84	-1611249	20250506031500	https://www.bordermail.com.au/story/8958521/band-rufous-whistler-back-at-yackandandah-to-end-national-tour/
1242005600	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								AUSBUS	AUSTRALIAN	AUS					BUS			1	042	042	04	1	1.9	2	1	2	-1.01010101010101	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250506031500	https://www.abc.net.au/listen/programs/radionational-breakfast/us-tariff-movies-produced-in-foreign-lands/105255596
1242005601	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								AUSCRM	AUSTRALIA	AUS					CRM			0	020	020	02	1	3.0	30	6	30	-4.91092658779306	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506031500	https://www.begadistrictnews.com.au/story/8959611/re-elected-labor-government-may-scrap-unpopular-tax-report/
1242005602	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								AUSLEG	AUSTRALIA	AUS					LEG			0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20250506031500	https://www.dungogchronicle.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242005603	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								AUSLEG	AUSTRALIA	AUS					LEG			0	020	020	02	1	3.0	2	1	2	-2.16117216117216	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	20250506031500	https://www.ulladullatimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242005604	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								BUS	HOLDING COMPANY						BUS			1	035	035	03	1	7.0	7	1	7	3.59712230215827	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506031500	https://www.marketscreener.com/quote/stock/WOODSIDE-ENERGY-GROUP-LTD-6491395/news/Woodside-targets-another-20-30-selldown-of-17-5-billion-Louisiana-LNG-project-49832511/
1242005605	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								CRM	DEALER						CRM			0	020	020	02	1	3.0	12	6	12	-4.91092658779306	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506031500	https://www.begadistrictnews.com.au/story/8959611/re-elected-labor-government-may-scrap-unpopular-tax-report/
1242005606	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								LEG	SENATE						LEG			1	112	112	11	3	-2.0	4	1	4	-2.21402214022141	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20250506031500	https://www.dungogchronicle.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242005607	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								LEG	SENATE						LEG			1	112	112	11	3	-2.0	4	1	4	-2.16117216117216	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	20250506031500	https://www.ulladullatimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242005608	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								MED	MEDIA						MED			0	172	172	17	4	-5.0	6	1	6	-3.66132723112128	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506031500	https://www.indianweekender.co.nz/news/teach-dont-ban-auckland-educator-on-under-16s-social-media-proposal
1242005609	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								MIL	BATTALION						MIL			0	043	043	04	1	2.8	2	1	2	-0.85324232081911	4	Hororata, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.5333	171.95	-1510908	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506031500	https://www.bordermail.com.au/story/8959418/bundalongs-thomas-carmichael-honoured-at-the-last-post-ceremony/
1242005610	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								MIL	BATTALION						MIL			0	043	043	04	1	2.8	8	1	8	-0.85324232081911	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Hororata, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.5333	171.95	-1510908	4	Hororata, New Zealand (general), New Zealand	NZ	NZ00	22392	-43.5333	171.95	-1510908	20250506031500	https://www.bordermail.com.au/story/8959418/bundalongs-thomas-carmichael-honoured-at-the-last-post-ceremony/
1242005611	20250506	202505	2025	2025.3452	AUS	AUSTRALIA	AUS								USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	1	3	-1.01010101010101	1	Australia	AS	AS		-25	135	AS	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250506031500	https://www.abc.net.au/listen/programs/radionational-breakfast/us-tariff-movies-produced-in-foreign-lands/105255596
1242005612	20250506	202505	2025	2025.3452	AUS	AUSTRALIAN	AUS								USA	UNITED STATES	USA								1	042	042	04	1	1.9	3	1	3	-1.01010101010101	1	Australia	AS	AS		-25	135	AS	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	Australia	AS	AS		-25	135	AS	20250506031500	https://www.abc.net.au/listen/programs/radionational-breakfast/us-tariff-movies-produced-in-foreign-lands/105255596
1242005613	20250506	202505	2025	2025.3452	AUSBUS	VICTORIA	AUS					BUS													1	013	013	01	1	0.4	5	1	5	-0.70546737213404	0								0								0								20250506031500	https://cheknews.ca/too-tall-for-old-town-victoria-city-staff-say-no-to-new-development-at-former-plaza-hotel-site-1253396/
1242005614	20250506	202505	2025	2025.3452	AUSBUS	AUSTRALIAN	AUS					BUS			AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	2	1	2	-1.01010101010101	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250506031500	https://www.abc.net.au/listen/programs/radionational-breakfast/us-tariff-movies-produced-in-foreign-lands/105255596
1242005615	20250506	202505	2025	2025.3452	AUSCRM	AUSTRALIA	AUS					CRM													0	020	020	02	1	3.0	18	6	18	-4.91092658779306	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250506031500	https://www.begadistrictnews.com.au/story/8959611/re-elected-labor-government-may-scrap-unpopular-tax-report/
1242005616	20250506	202505	2025	2025.3452	AUSGOVBUS	ANTHONY ALBANESE	AUS					GOV	BUS												1	010	010	01	1	0.0	10	1	10	0	0								0								0								20250506031500	https://www.abc.net.au/listen/programs/radionational-breakfast/penny-wong-on-labors-next-steps-on-world-stage/105254358
1242005617	20250506	202505	2025	2025.3452	AUSLEG	AUSTRALIAN	AUS					LEG													0	020	020	02	1	3.0	5	1	5	-2.21402214022141	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	0								4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20250506031500	https://www.dungogchronicle.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242005618	20250506	202505	2025	2025.3452	AUSLEG	AUSTRALIAN	AUS					LEG													0	020	020	02	1	3.0	5	1	5	-2.16117216117216	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	0								4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	20250506031500	https://www.ulladullatimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242005619	20250506	202505	2025	2025.3452	AZEGOV	AZERBAIJAN	AZE					GOV			AZEGOV	ILHAM ALIYEV	AZE					GOV			0	036	036	03	1	4.0	12	1	6	-4.89795918367347	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250506031500	https://www.jagonews24.com/en/international/news/82456
1242005620	20250506	202505	2025	2025.3452	AZEGOV	AZERBAIJAN	AZE					GOV			AZEGOV	ILHAM ALIYEV	AZE					GOV			0	040	040	04	1	1.0	12	1	6	-4.89795918367347	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250506031500	https://www.jagonews24.com/en/international/news/82456
1242005621	20250506	202505	2025	2025.3452	AZEGOV	AZERBAIJAN	AZE					GOV			ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-4.89795918367347	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506031500	https://www.jagonews24.com/en/international/news/82456
1242005622	20250506	202505	2025	2025.3452	AZEGOV	AZERBAIJAN	AZE					GOV			ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-4.89795918367347	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250506031500	https://www.jagonews24.com/en/international/news/82456
1242005623	20250506	202505	2025	2025.3452	AZEGOV	AZERBAIJAN	AZE					GOV			ISR	ISRAEL	ISR								0	040	040	04	1	1.0	2	1	2	-4.89795918367347	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506031500	https://www.jagonews24.com/en/international/news/82456
1242005624	20250506	202505	2025	2025.3452	AZEGOV	AZERBAIJAN	AZE					GOV			ISR	ISRAEL	ISR								0	040	040	04	1	1.0	2	1	2	-4.89795918367347	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250506031500	https://www.jagonews24.com/en/international/news/82456
1242005625	20250506	202505	2025	2025.3452	BGD	BANGLADESH	BGD								PAK	PAKISTAN	PAK								0	050	050	05	1	3.5	6	1	6	2.93367346938776	1	Bangladesh	BG	BG		24	90	BG	4	Radio Pakistan, Sindh, Pakistan	PK	PK05	23693	25.3853	68.3714	10598934	1	Bangladesh	BG	BG		24	90	BG	20250506031500	https://www.thenews.com.pk/print/1308640-strategic-adaptation
1242005626	20250506	202505	2025	2025.3452	BGD	BANGLADESH	BGD								PAK	PAKISTAN	PAK								0	050	050	05	1	3.5	4	1	4	2.93367346938776	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250506031500	https://www.thenews.com.pk/print/1308640-strategic-adaptation
1242005627	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	010	010	01	1	0.0	3	1	3	-8.92494929006085	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250506031500	https://punchng.com/businessman-remanded-in-kirikiri-over-2-6m-crypto-n3-5bn-fraud/
1242005628	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	010	010	01	1	0.0	7	1	7	-8.92494929006085	4	Audu, Kano, Nigeria	NI	NI29	191074	11.4553	7.75004	-2029719	0								4	Audu, Kano, Nigeria	NI	NI29	191074	11.4553	7.75004	-2029719	20250506031500	https://punchng.com/businessman-remanded-in-kirikiri-over-2-6m-crypto-n3-5bn-fraud/
1242005629	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS													1	025	025	02	1	-0.3	10	1	10	-2.63157894736842	0								0								0								20250506031500	https://www.abc.net.au/listen/programs/am/how-will-coalition-develop-policy-/105257310
1242005630	20250506	202505	2025	2025.3452	BUS	INDUSTRY						BUS													0	030	030	03	1	4.0	10	1	10	-4.09683426443204	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250506031500	https://www.hindustantimes.com/india-news/japan-condemns-attack-offers-support-101746472013775.html
1242005631	20250506	202505	2025	2025.3452	BUS	HOLDING COMPANY						BUS													1	035	035	03	1	7.0	3	1	3	3.59712230215827	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506031500	https://www.marketscreener.com/quote/stock/WOODSIDE-ENERGY-GROUP-LTD-6491395/news/Woodside-targets-another-20-30-selldown-of-17-5-billion-Louisiana-LNG-project-49832511/
1242005632	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS													1	042	042	04	1	1.9	10	1	10	-8.04020100502513	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506031500	https://katu.com/news/local/woman-found-guilty-after-her-2-year-old-nearly-dies-of-fentanyl-overdose-in-beaverton
1242005633	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS													1	070	070	07	2	7.0	10	1	10	3.21739130434783	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250506031500	https://www.ulladullatimes.com.au/story/8959347/profit-beyond-paychecks-5-ways-your-business-can-benefit-society/
1242005634	20250506	202505	2025	2025.3452	BUS	TRADER						BUS													1	071	071	07	2	7.4	3	1	3	-7.98668885191347	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506031500	https://theeagleonline.com.ng/scavengers-beggars-get-date-in-suit-against-wike/
1242005635	20250506	202505	2025	2025.3452	BUS	PRODUCER						BUS													0	0871	087	08	2	9.0	10	1	10	-3.4521158129176	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250506031500	https://boereport.com/2025/05/05/saudi-arabia-can-control-oil-supply-demand-could-be-its-achilles-heel-bousso/
1242005636	20250506	202505	2025	2025.3452	BUS	COMPANIES						BUS													0	110	110	11	3	-2.0	10	1	10	3.21739130434783	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250506031500	https://www.ulladullatimes.com.au/story/8959347/profit-beyond-paychecks-5-ways-your-business-can-benefit-society/
1242005637	20250506	202505	2025	2025.3452	BUS	INDUSTRY						BUS													0	111	111	11	3	-2.0	10	1	10	4.15647921760391	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250506031500	https://bestmediainfo.com/mediainfo/mediainfo-marketing/ashish-gupta-nitin-kohli-take-charge-of-skoda-and-volkswagen-brands-in-india-9038719
1242005638	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	3	1	3	1.54639175257732	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20250506031500	https://www.northcentralpa.com/business/local_business_news/hometown-food-company-to-buy-chef-boyardee-from-conagra-for-600-million/article_df6c5d24-3c6c-41a5-ab1c-da9ea6743a3b.html
1242005639	20250506	202505	2025	2025.3452	BUS	BUSINESS						BUS													1	171	171	17	4	-9.2	10	1	10	-12.5	0								0								0								20250506031500	https://bulawayo24.com/news/national/252530
1242005640	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS													1	192	192	19	4	-9.5	6	1	6	-0.25445292620865	4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	0								4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	20250506031500	https://cheknews.ca/uvic-properties-expansion-project-breaks-ground-at-vancouver-island-technology-park-1253407/
1242005641	20250506	202505	2025	2025.3452	BUS	BANK						BUS			CVL	COMMUNITY						CVL			1	070	070	07	2	7.0	10	1	10	3.54330708661418	0								0								0								20250506031500	https://www.postcourier.com.pg/bsp-donates-water-tanks-and-pumps-to-arawa-district-hospital/
1242005642	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS			GOV	ADMINISTRATION						GOV			0	020	020	02	1	3.0	10	1	10	-8.92494929006085	4	Audu, Kano, Nigeria	NI	NI29	191074	11.4553	7.75004	-2029719	4	Audu, Kano, Nigeria	NI	NI29	191074	11.4553	7.75004	-2029719	4	Audu, Kano, Nigeria	NI	NI29	191074	11.4553	7.75004	-2029719	20250506031500	https://punchng.com/businessman-remanded-in-kirikiri-over-2-6m-crypto-n3-5bn-fraud/
1242005643	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS			GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	2	1	2	1.54639175257732	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250506031500	https://www.northcentralpa.com/business/local_business_news/hometown-food-company-to-buy-chef-boyardee-from-conagra-for-600-million/article_df6c5d24-3c6c-41a5-ab1c-da9ea6743a3b.html
1242005644	20250506	202505	2025	2025.3452	BUS	COMPANY						BUS			ITA	ITALY	ITA								0	111	111	11	3	-2.0	2	1	2	1.54639175257732	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250506031500	https://www.northcentralpa.com/business/local_business_news/hometown-food-company-to-buy-chef-boyardee-from-conagra-for-600-million/article_df6c5d24-3c6c-41a5-ab1c-da9ea6743a3b.html
1242005645	20250506	202505	2025	2025.3452	BUS	CHAMBER OF COMMERCE						BUS			USA	MICHIGAN	USA								1	046	046	04	1	7.0	10	1	10	6.76923076923077	0								0								0								20250506031500	https://wimsradio.com/2025/05/05/monica-komasinski-named-membership-director-for-michigan-city-chamber-of-commerce/
1242005646	20250506	202505	2025	2025.3452	BUSMED	INDUSTRY						BUS	MED												1	010	010	01	1	0.0	10	1	10	1.75438596491228	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20250506031500	https://punchng.com/nigeria-others-target-10-offshore-drilling-projects-report/
1242005647	20250506	202505	2025	2025.3452	CAN	CANADIAN	CAN																		1	046	046	04	1	7.0	8	1	8	4.42477876106195	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506031500	https://dailyhive.com/vancouver/elem-best-new-restaurant-canada
1242005648	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		0	138	138	13	3	-7.0	10	1	10	1.40350877192982	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250506031500	https://www.kuow.org:443/stories/after-a-close-election-canadians-stand-together-against-the-trump-factor
1242005649	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		1	141	141	14	3	-6.5	6	1	6	3.24675324675324	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20250506031500	https://www.am1150.ca/72107/news/hundreds-march-through-streets-of-kelowna-on-red-dress-day/
1242005650	20250506	202505	2025	2025.3452	CAN	CANADIAN	CAN																		1	141	141	14	3	-6.5	10	1	10	1.40845070422535	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250506031500	https://cheknews.ca/island-communities-dress-up-in-red-to-commemorate-national-day-for-mmiw-1253442/
1242005651	20250506	202505	2025	2025.3452	CAN	CANADA	CAN								BUS	COMPANY						BUS			1	192	192	19	4	-9.5	4	1	4	-0.25445292620865	4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	20250506031500	https://cheknews.ca/uvic-properties-expansion-project-breaks-ground-at-vancouver-island-technology-park-1253407/
