1244148865	20250516	202505	2025	2025.3726	AUS	ADELAIDE	AUS								NZL	NEW ZEALAND	NZL								1	010	010	01	1	0.0	2	1	2	2.44399185336049	4	Dove Lake, Tasmania, Australia	AS	AS06	5352	-41.66	145.96	-1570485	4	Namoi, TháNguyêVM, Vietnam, Republic Of	VM	VM85	32599	21.8	105.983	-3722850	4	Namoi, TháNguyêVM, Vietnam, Republic Of	VM	VM85	32599	21.8	105.983	-3722850	20250516013000	https://www.nvi.com.au/story/8967850/trending-winter-destinations-in-queensland-tasmania-and-nsw/
1244148866	20250516	202505	2025	2025.3726	AUS	AUSTRALIA	AUS								RWA	RWANDAN	RWA								0	040	040	04	1	1.0	1	1	1	3.84615384615384	1	Australia	AS	AS		-25	135	AS	1	Rwanda	RW	RW		-2	30	RW	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250516013000	https://naija247news.com/kalu-seeks-australia-rwandas-backing-on-womens-representation-security-and-mining-reform/
1244148867	20250516	202505	2025	2025.3726	AUS	AUSTRALIA	AUS								RWA	RWANDAN	RWA								0	040	040	04	1	1.0	1	1	1	3.84615384615384	1	Australia	AS	AS		-25	135	AS	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250516013000	https://naija247news.com/kalu-seeks-australia-rwandas-backing-on-womens-representation-security-and-mining-reform/
1244148868	20250516	202505	2025	2025.3726	AUS	AUSTRALIAN	AUS								TMP	EAST TIMOR	TMP								1	046	046	04	1	7.0	3	3	3	-2.89987134772871	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250516013000	https://www.merimbulanewsweekly.com.au/story/8968302/roberts-smith-loses-another-battle-in-court/
1244148869	20250516	202505	2025	2025.3726	AUS	AUSTRALIAN	AUS								TMP	EAST TIMOR	TMP								1	046	046	04	1	7.0	3	3	3	-2.89987134772871	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	1	East Timor	TT	TT		-8.833333	125.75	TT	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	20250516013000	https://www.merimbulanewsweekly.com.au/story/8968302/roberts-smith-loses-another-battle-in-court/
1244148870	20250516	202505	2025	2025.3726	AUSGOVHLH	QUEENSLAND	AUS					GOV	HLH		AUS	AUSTRALIAN	AUS								1	020	020	02	1	3.0	10	1	10	-2.80898876404494	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250516013000	https://www.abc.net.au/news/2025-05-16/doctors-say-genital-herpes-underreported-due-to-shame-and-stigma/105289814
1244148871	20250516	202505	2025	2025.3726	AUSMIL	AUSTRALIAN	AUS					MIL													1	046	046	04	1	7.0	9	3	9	-2.89987134772871	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	0								4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	20250516013000	https://www.merimbulanewsweekly.com.au/story/8968302/roberts-smith-loses-another-battle-in-court/
1244148872	20250516	202505	2025	2025.3726	AUSMIL	AUSTRALIA	AUS					MIL			AUS	AUSTRALIAN	AUS								1	046	046	04	1	7.0	3	3	3	-2.89987134772871	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250516013000	https://www.merimbulanewsweekly.com.au/story/8968302/roberts-smith-loses-another-battle-in-court/
1244148873	20250516	202505	2025	2025.3726	AUSMIL	AUSTRALIA	AUS					MIL			AUS	AUSTRALIAN	AUS								1	046	046	04	1	7.0	3	3	3	-2.89987134772871	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	20250516013000	https://www.merimbulanewsweekly.com.au/story/8968302/roberts-smith-loses-another-battle-in-court/
1244148874	20250516	202505	2025	2025.3726	AUSMIL	AUSTRALIAN	AUS					MIL			TMP	EAST TIMOR	TMP								1	046	046	04	1	7.0	9	3	9	-2.89987134772871	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	1	East Timor	TT	TT		-8.833333	125.75	TT	4	Hale School, Western Australia, Australia	AS	AS08	5545	-31.9122	115.781	11372957	20250516013000	https://www.merimbulanewsweekly.com.au/story/8968302/roberts-smith-loses-another-battle-in-court/
1244148875	20250516	202505	2025	2025.3726	AUT	VIENNA	AUT																		1	010	010	01	1	0.0	12	2	12	-0.96488876976682	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250516013000	https://www.wnem.com/2025/05/15/complaints-about-door-to-door-salesmen-ignoring-warnings-genesee-co/
1244148876	20250516	202505	2025	2025.3726	AUT	VIENNA	AUT								AUTJUD	AUSTRIA	AUT					JUD			1	051	051	05	1	3.4	2	1	2	-9.12052117263844	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250516013000	https://voiceofvienna.org/2025/05/five-woman-gang-busted-in-vienna-for-stalking-and-robbing-bank-customers/
1244148877	20250516	202505	2025	2025.3726	AUT	AUSTRIA	AUT								USACOP	UNITED STATES	USA					COP			1	070	070	07	2	7.0	4	1	4	-2.1978021978022	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250516013000	https://wvmetronews.com/2025/05/15/fbi-provides-flyer-for-wv-woman-missing-for-two-years/
1244148878	20250516	202505	2025	2025.3726	AUTJUD	VIENNA	AUT					JUD													1	051	051	05	1	3.4	6	1	6	-9.12052117263844	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250516013000	https://voiceofvienna.org/2025/05/five-woman-gang-busted-in-vienna-for-stalking-and-robbing-bank-customers/
1244148879	20250516	202505	2025	2025.3726	BEL	BELGIUM	BEL																		1	010	010	01	1	0.0	4	1	4	0.56285178236398	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20250516013000	https://brudirect.com/news.php?id=199993
1244148880	20250516	202505	2025	2025.3726	BEL	BRUSSELS	BEL								IRLGOV	IRELAND	IRL					GOV			0	043	043	04	1	2.8	2	1	2	0	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20250516013000	https://brudirect.com/news.php?id=200003
1244148881	20250516	202505	2025	2025.3726	BEL	BRUSSELS	BEL								IRLGOV	IRELAND	IRL					GOV			0	043	043	04	1	2.8	8	1	8	0	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Ireland	EI	EI		53	-8	EI	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20250516013000	https://brudirect.com/news.php?id=200003
1244148882	20250516	202505	2025	2025.3726	BGR	SOFIA	BGR								MNCUSA	NETFLIX	USA					MNC			1	036	036	03	1	4.0	10	1	10	0	0								0								0								20250516013000	https://www.dailymail.co.uk/tv/article-14718069/Netflix-hit-compared-Yellowstone-gets-HUGE-streaming-numbers-fans-clamoring-season.html
1244148883	20250516	202505	2025	2025.3726	BRN	BRUNEI DARUSSALAM	BRN								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	10	1	10	3.64583333333334	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20250516013000	https://brudirect.com/news.php?id=199964
1244148884	20250516	202505	2025	2025.3726	BRN	BRUNEI DARUSSALAM	BRN								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	10	1	10	7.08661417322835	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	1	Brunei	BX	BX		4.5	114.666667	BX	20250516013000	https://brudirect.com/news.php?id=199965
1244148885	20250516	202505	2025	2025.3726	BTN	THIMPHU	BTN																		1	042	042	04	1	1.9	3	1	3	1.7578125	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	20250516013000	https://www.cntraveler.com/story/bhutan-running-taught-me-about-mindfulness
1244148886	20250516	202505	2025	2025.3726	BUD	BUDDHISM				BUD															1	010	010	01	1	0.0	10	1	10	3.20855614973262	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20250516013000	https://www.dailyexcelsior.com/buddhas-principle-of-middle-remains-more-relevant-than-ever-india-at-un/
1244148887	20250516	202505	2025	2025.3726	BUD	BUDDHIST				BUD															0	017	017	01	1	0.0	5	1	5	5.15970515970516	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250516013000	https://island.lk/sl-buddhist-delegation-visits-venue-of-first-parliament-of-worlds-religions-in-chicago/
1244148888	20250516	202505	2025	2025.3726	BUD	BUDDHISM				BUD															1	051	051	05	1	3.4	10	1	10	3.20855614973262	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20250516013000	https://www.dailyexcelsior.com/buddhas-principle-of-middle-remains-more-relevant-than-ever-india-at-un/
1244148889	20250516	202505	2025	2025.3726	BUD	BUDDHIST				BUD					LKA	SRI LANKA	LKA								0	017	017	01	1	0.0	2	1	2	5.15970515970516	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Maha Bodhi, Southern, Sri Lanka	CE	CE34	25846	6.2837	80.3205	-2226721	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250516013000	https://island.lk/sl-buddhist-delegation-visits-venue-of-first-parliament-of-worlds-religions-in-chicago/
1244148890	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS													0	010	010	01	1	0.0	10	1	10	3.003003003003	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250516013000	https://www.nzherald.co.nz/nz/wellingtons-sky-stadium-loses-its-naming-sponsor-after-six-years/QX2CW3BUHNGSFGOE6SAZSLTE4U/
1244148891	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS													1	010	010	01	1	0.0	6	1	6	-0.77741407528642	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20250516013000	https://www.nzherald.co.nz/nz/crime/divine-connection-the-secret-marriage-that-helped-a-couple-defraud-oranga-tamariki-out-of-2m/CTYBM6NDHVFXNIQ2CARYOXIVFQ/
1244148892	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS													0	0311	031	03	1	5.2	10	1	10	0	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250516013000	https://brudirect.com/news.php?id=200010
1244148893	20250516	202505	2025	2025.3726	BUS	INDUSTRY						BUS													1	042	042	04	1	1.9	2	1	2	-4.08997955010225	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250516013000	https://www.insurancejournal.com/magazines/mag-features/2025/05/05/821564.htm
1244148894	20250516	202505	2025	2025.3726	BUS	BANK						BUS													1	051	051	05	1	3.4	10	1	10	6.01503759398496	1	Sri Lanka	CE	CE		7	81	CE	0								1	Sri Lanka	CE	CE		7	81	CE	20250516013000	https://island.lk/boc-records-rs-30-0-bn-pre-tax-profit-in-1-q-2025/
1244148895	20250516	202505	2025	2025.3726	BUS	BANK						BUS													0	071	071	07	2	7.4	5	1	5	-2.84463894967178	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	0								3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	20250516013000	https://www.trentonian.com/2025/05/15/delaware-county-senior-learns-the-hard-way-about-scammers/
1244148896	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS													1	084	084	08	2	7.0	5	1	5	-2.84900284900285	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250516013000	https://www.billboard.com/pro/streamer-accuradio-bankruptcy-soundexchange-lawsuit/
1244148897	20250516	202505	2025	2025.3726	BUS	EMPLOYER						BUS													0	1043	104	10	3	-5.0	5	1	5	-3.99239543726236	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250516013000	https://www.miragenews.com/abf-launches-national-operation-to-protect-1461348/
1244148898	20250516	202505	2025	2025.3726	BUS	SERVER						BUS													1	1053	105	10	3	-5.0	5	1	5	3.96694214876033	4	Zixiao, Jiangxi, China	CH	CH03	13167	27.0176	116.283	-1921630	0								4	Zixiao, Jiangxi, China	CH	CH03	13167	27.0176	116.283	-1921630	20250516013000	https://www.emsnow.com/geopolitical-tensions-fuel-a-wave-of-ai-chip-independence-as-us-and-chinese-csps-race-to-develop-in-house-asics-redefining-the-market-landscape-says-trendforce/
1244148899	20250516	202505	2025	2025.3726	BUS	BANK						BUS													0	114	114	11	3	-2.0	5	1	5	-2.78951817413356	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250516013000	https://lifehacker.com/beware-of-these-scams-the-next-time-you-move-1850493049
1244148900	20250516	202505	2025	2025.3726	BUS	BUSINESS						BUS													0	120	120	12	3	-4.0	5	1	5	1.01010101010101	4	Guadalajara, Jalisco, Mexico	MX	MX14	20887	20.6667	-103.333	-1669612	0								4	Guadalajara, Jalisco, Mexico	MX	MX14	20887	20.6667	-103.333	-1669612	20250516013000	https://www.emsnow.com/the-evolution-of-talent-and-manufacturing-leadership-in-mexico/
1244148901	20250516	202505	2025	2025.3726	BUS	INDUSTRY						BUS													0	128	128	12	3	-5.0	6	1	6	0.56285178236398	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20250516013000	https://brudirect.com/news.php?id=199993
1244148902	20250516	202505	2025	2025.3726	BUS	INDUSTRY						BUS													0	128	128	12	3	-5.0	4	1	4	0.56285178236398	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20250516013000	https://brudirect.com/news.php?id=199993
1244148903	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS													0	130	130	13	3	-4.4	10	1	10	-2.01342281879194	3	Rosemead, California, United States	US	USCA	CA037	34.0806	-118.073	1656611	0								3	Rosemead, California, United States	US	USCA	CA037	34.0806	-118.073	1656611	20250516013000	https://en.people.cn/n3/2025/0516/c90000-20315593.html
1244148904	20250516	202505	2025	2025.3726	BUS	INVESTOR						BUS													0	192	192	19	4	-9.5	1	1	1	-5.39499036608863	3	Shasta Lake, California, United States	US	USCA	CA089	40.6804	-122.371	1662287	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20250516013000	https://www.cbsnews.com/sacramento/news/california-man-ponzi-scheme-guilty-underwater-scooter/
1244148905	20250516	202505	2025	2025.3726	BUS	INVESTOR						BUS													0	192	192	19	4	-9.5	2	1	2	-5.39499036608863	3	Shasta Lake, California, United States	US	USCA	CA089	40.6804	-122.371	1662287	0								3	Shasta Lake, California, United States	US	USCA		40.6804	-122.371	1662287	20250516013000	https://www.cbsnews.com/sacramento/news/california-man-ponzi-scheme-guilty-underwater-scooter/
1244148906	20250516	202505	2025	2025.3726	BUS	EMPLOYER						BUS			AUS	AUSTRALIAN	AUS								0	030	030	03	1	4.0	10	1	10	-3.99239543726236	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250516013000	https://www.miragenews.com/abf-launches-national-operation-to-protect-1461348/
1244148907	20250516	202505	2025	2025.3726	BUS	EMPLOYER						BUS			AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	10	1	10	-3.99239543726236	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250516013000	https://www.miragenews.com/abf-launches-national-operation-to-protect-1461348/
1244148908	20250516	202505	2025	2025.3726	BUS	EMPLOYER						BUS			CVL	MIGRANT WORKER						CVL			0	130	130	13	3	-4.4	10	1	10	-3.99239543726236	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250516013000	https://www.miragenews.com/abf-launches-national-operation-to-protect-1461348/
1244148909	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	011	011	01	1	-0.1	2	1	2	-2.10016155088853	4	Palermo, Sicilia, Italy	IT	IT15	18395	38.1167	13.3667	-123798	4	Palermo, Sicilia, Italy	IT	IT15	18395	38.1167	13.3667	-123798	4	Palermo, Sicilia, Italy	IT	IT15	18395	38.1167	13.3667	-123798	20250516013000	https://www.abc.net.au/news/2025-05-16/mike-lynch-yacht-toppled-by-extreme-wind-report-finds/105299444
1244148910	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	011	011	01	1	-0.1	8	1	8	-2.10016155088853	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250516013000	https://www.abc.net.au/news/2025-05-16/mike-lynch-yacht-toppled-by-extreme-wind-report-finds/105299444
1244148911	20250516	202505	2025	2025.3726	BUS	ENTREPRENEUR						BUS			GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	4.32766615146831	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250516013000	http://en.people.cn/n3/2025/0516/c90000-20315556.html
1244148912	20250516	202505	2025	2025.3726	BUS	ENTREPRENEUR						BUS			GBRBUS	UNITED KINGDOM	GBR					BUS			0	040	040	04	1	1.0	10	1	10	4.32766615146831	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250516013000	http://en.people.cn/n3/2025/0516/c90000-20315556.html
1244148913	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS			GOV	REGULATOR						GOV			0	051	051	05	1	3.4	12	2	12	0.11454753722795	4	Crowsnest Pass, Alberta, Canada	CA	CA01	12549	49.6333	-114.7	-563204	4	Crowsnest Pass, Alberta, Canada	CA	CA01	12549	49.6333	-114.7	-563204	4	Crowsnest Pass, Alberta, Canada	CA	CA01	12549	49.6333	-114.7	-563204	20250516013000	https://www.prpeak.com/the-mix/alberta-regulator-approves-northback-coal-exploration-project-in-rocky-mountains-10669135
1244148914	20250516	202505	2025	2025.3726	BUS	AIRLINE						BUS			ISR	TEL AVIV	ISR								1	160	160	16	4	-4.0	2	1	2	-6.89655172413793	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250516013000	https://athens-times.com/sirens-in-jerusalem-missile-fired-from-yemen-intercepted-by-israel/
1244148915	20250516	202505	2025	2025.3726	BUS	AIRLINE						BUS			ISR	TEL AVIV	ISR								1	194	194	19	4	-10.0	2	1	2	-6.89655172413793	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	Oman	MU	MU		21	57	MU	20250516013000	https://athens-times.com/sirens-in-jerusalem-missile-fired-from-yemen-intercepted-by-israel/
1244148916	20250516	202505	2025	2025.3726	BUS	INVESTOR						BUS			ITA	ITALIAN	ITA								1	040	040	04	1	1.0	2	1	2	-8.03858520900322	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250516013000	https://www.asiaone.com/asia/construction-tycoon-among-17-wanted-thailand-over-deadly-tower-collapse
1244148917	20250516	202505	2025	2025.3726	BUS	INVESTOR						BUS			ITA	ITALIAN	ITA								1	040	040	04	1	1.0	8	1	8	-8.03858520900322	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	1	Italy	IT	IT		42.833333	12.833333	IT	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250516013000	https://www.asiaone.com/asia/construction-tycoon-among-17-wanted-thailand-over-deadly-tower-collapse
1244148918	20250516	202505	2025	2025.3726	BUS	INVESTOR						BUS			ITA	ITALIAN	ITA								1	046	046	04	1	7.0	2	1	2	-8.03858520900322	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250516013000	https://www.asiaone.com/asia/construction-tycoon-among-17-wanted-thailand-over-deadly-tower-collapse
1244148919	20250516	202505	2025	2025.3726	BUS	INVESTOR						BUS			ITA	ITALIAN	ITA								1	046	046	04	1	7.0	8	1	8	-8.03858520900322	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	1	Italy	IT	IT		42.833333	12.833333	IT	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250516013000	https://www.asiaone.com/asia/construction-tycoon-among-17-wanted-thailand-over-deadly-tower-collapse
1244148920	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS			LAB	WORKER						LAB			0	012	012	01	1	-0.4	10	1	10	-3.41968911917098	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20250516013000	https://island.lk/trumps-press-secretary-no-attention-to-the-health-crisis/
1244148921	20250516	202505	2025	2025.3726	BUS	OIL TANKER						BUS			RUS	RUSSIAN	RUS								0	042	042	04	1	1.9	10	1	10	-5.81490581490582	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250516013000	https://sofrep.com/news/sofrep-daily-2025-may-15-pm/
1244148922	20250516	202505	2025	2025.3726	BUS	BANK						BUS			USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	1	2	-2.84463894967178	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	20250516013000	https://www.trentonian.com/2025/05/15/delaware-county-senior-learns-the-hard-way-about-scammers/
1244148923	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS			USA	BOSTON	USA								1	036	036	03	1	4.0	10	1	10	0	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250516013000	https://www.inddist.com/operations/news/22941348/distribution-solutions-group-to-join-keybanc-conference
1244148924	20250516	202505	2025	2025.3726	BUS	BUSINESS						BUS			USA	GREENVILLE	USA								1	043	043	04	1	2.8	5	1	5	2.61194029850746	0								0								0								20250516013000	https://wcti12.com/news/local/greenville-businesses-face-challenges-of-summer-slowdown
1244148925	20250516	202505	2025	2025.3726	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	1.36054421768707	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250516013000	https://www.cbsnews.com/sacramento/news/nintendo-sf-union-square-flagship-store-opens-331-powell-street/
1244148926	20250516	202505	2025	2025.3726	CAN	CANADA	CAN																		1	010	010	01	1	0.0	3	1	3	-0.76569678407351	4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	0								4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	20250516013000	https://www.chly.ca/local-news/2025/05/15-vancouver-island-volunteers-battle-against-invasive-scotch-broom
1244148927	20250516	202505	2025	2025.3726	CAN	CANADA	CAN																		0	010	010	01	1	0.0	2	1	2	-2.27272727272728	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20250516013000	https://www.castanetkamloops.net/news/Kamloops/550280/Illegal-cigarettes-cannabis-the-target-of-trio-of-police-search-warrants-at-Tk-emlups-pot-shops-home-earlier-this-week
1244148928	20250516	202505	2025	2025.3726	CAN	BRITISH COLUMBIA	CAN																		0	026	026	02	1	4.0	4	2	4	-2.31548480463097	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20250516013000	https://www.coastreporter.net/bc-news/deeply-disappointed-first-nations-in-bc-want-eby-to-kill-fast-track-bills-10667430
1244148929	20250516	202505	2025	2025.3726	CAN	TORONTO	CAN																		1	043	043	04	1	2.8	5	1	5	-0.940438871473357	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250516013000	https://www.dazeddigital.com/art-photography/article/37994/1/petra-collins-releases-ten-year-retrospective-photo-book
