1242037382	20250506	202505	2025	2025.3452	BUSLEG	INDUSTRY						BUS	LEG		EDU	SCHOLAR						EDU			1	040	040	04	1	1.0	10	1	10	0.469483568075118	0								0								0								20250506080000	https://www.thehindubusinessline.com/economy/agri-business/iisr-to-conduct-symposium-on-omics-in-plant-biology-on-may-20/article69543909.ece
1242037383	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		1	013	013	01	1	0.4	5	1	5	0.47961630695444	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250506080000	https://www.hindustantimes.com/world-news/canada-federal-polls-jagmeet-singh-replaced-as-ndp-leader-after-party-s-heavy-defeat-101746506103840.html
1242037384	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		0	0842	084	08	2	7.0	1	1	1	-10.3896103896104	1	Canada	CA	CA		60	-96	CA	0								5	State Of Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506080000	https://indianexpress.com/article/cities/chandigarh/illegal-immigration-punjab-haryana-hc-conviction-bathinda-woman-fraud-9985457/
1242037385	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		0	0842	084	08	2	7.0	1	1	1	-10.3896103896104	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250506080000	https://indianexpress.com/article/cities/chandigarh/illegal-immigration-punjab-haryana-hc-conviction-bathinda-woman-fraud-9985457/
1242037386	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		1	112	112	11	3	-2.0	2	1	2	-10.3896103896104	5	State Of Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	State Of Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506080000	https://indianexpress.com/article/cities/chandigarh/illegal-immigration-punjab-haryana-hc-conviction-bathinda-woman-fraud-9985457/
1242037387	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		1	112	112	11	3	-2.0	2	1	2	-10.3896103896104	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250506080000	https://indianexpress.com/article/cities/chandigarh/illegal-immigration-punjab-haryana-hc-conviction-bathinda-woman-fraud-9985457/
1242037388	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		0	114	114	11	3	-2.0	1	1	1	-10.3896103896104	1	Canada	CA	CA		60	-96	CA	0								5	State Of Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506080000	https://indianexpress.com/article/cities/chandigarh/illegal-immigration-punjab-haryana-hc-conviction-bathinda-woman-fraud-9985457/
1242037389	20250506	202505	2025	2025.3452	CAN	CANADA	CAN																		0	114	114	11	3	-2.0	1	1	1	-10.3896103896104	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250506080000	https://indianexpress.com/article/cities/chandigarh/illegal-immigration-punjab-haryana-hc-conviction-bathinda-woman-fraud-9985457/
1242037390	20250506	202505	2025	2025.3452	CAN	CANADA	CAN								CVL	VILLAGE						CVL			1	051	051	05	1	3.4	2	1	2	5.83717357910906	4	Prince Of Wales, Nunavut, Canada	CA	CA14	25042	61.8667	-72.05	-575474	4	Prince Of Wales, Nunavut, Canada	CA	CA14	25042	61.8667	-72.05	-575474	4	Prince Of Wales, Nunavut, Canada	CA	CA14	25042	61.8667	-72.05	-575474	20250506080000	https://wrexham.com/news/record-overseas-sales-at-wrexham-based-bakery-secures-kings-award-for-enterprise-269610.html
1242037391	20250506	202505	2025	2025.3452	CHN	CHINA	CHN																		1	015	015	01	1	0.0	2	1	2	-5.44464609800363	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	0								4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	20250506080000	https://www.straitstimes.com/singapore/courts-crime/jail-for-key-cog-in-cryptocurrency-scam-in-which-investors-in-singapore-lost-1-1m
1242037392	20250506	202505	2025	2025.3452	CHN	YUNNAN	CHN																		0	120	120	12	3	-4.0	10	1	10	-5.44464609800363	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	0								4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	20250506080000	https://www.straitstimes.com/singapore/courts-crime/jail-for-key-cog-in-cryptocurrency-scam-in-which-investors-in-singapore-lost-1-1m
1242037393	20250506	202505	2025	2025.3452	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			1	010	010	01	1	0.0	8	1	8	-2.8436018957346	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Tengzhou, Shandong, China	CH	CH25	13232	35.0771	117.152	-1928457	4	Tengzhou, Shandong, China	CH	CH25	13232	35.0771	117.152	-1928457	20250506080000	https://www.scmp.com/news/china/politics/article/3309206/driver-arrested-eastern-china-after-bus-stop-crowd-hit-during-may-day-holiday
1242037394	20250506	202505	2025	2025.3452	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			1	084	084	08	2	7.0	8	1	8	-2.8436018957346	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Tengzhou, Shandong, China	CH	CH25	13232	35.0771	117.152	-1928457	4	Tengzhou, Shandong, China	CH	CH25	13232	35.0771	117.152	-1928457	20250506080000	https://www.scmp.com/news/china/politics/article/3309206/driver-arrested-eastern-china-after-bus-stop-crowd-hit-during-may-day-holiday
1242037395	20250506	202505	2025	2025.3452	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			1	111	111	11	3	-2.0	8	1	8	-2.8436018957346	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Tengzhou, Shandong, China	CH	CH25	13232	35.0771	117.152	-1928457	4	Tengzhou, Shandong, China	CH	CH25	13232	35.0771	117.152	-1928457	20250506080000	https://www.scmp.com/news/china/politics/article/3309206/driver-arrested-eastern-china-after-bus-stop-crowd-hit-during-may-day-holiday
1242037396	20250506	202505	2025	2025.3452	CHN	CHINA	CHN								MNCUSAGOV	MATTEL	USA					MNC	GOV		0	051	051	05	1	3.4	2	1	2	-0.23148148148148	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506080000	https://www.theguardian.com/us-news/2025/may/06/barbie-maker-mattel-us-prices-trump-tariffs-ford-china
1242037397	20250506	202505	2025	2025.3452	CHNGOV	XI JINPING	CHN					GOV			IDN	INDONESIA	IDN								1	020	020	02	1	3.0	8	1	8	3.16622691292876	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250506080000	https://www.chinadaily.com.cn/a/202505/06/WS6819a725a310a04af22bdafb.html
1242037398	20250506	202505	2025	2025.3452	CHRGNO060	SUMMUM				CHR															1	014	014	01	1	0.0	30	3	30	0	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506080000	https://www.brisbanetimes.com.au/world/europe/what-is-a-conclave-and-how-will-a-new-pope-be-chosen-20250506-p5lx1r.html
1242037399	20250506	202505	2025	2025.3452	CHRLDS	LATTER DAY SAINTS				CHR	LDS														0	051	051	05	1	3.4	10	1	10	5.32467532467532	4	Johnsonville, Montserrado, Liberia	LI	LI14	147290	6.35333	-10.6997	-2132677	0								4	Johnsonville, Montserrado, Liberia	LI	LI14	147290	6.35333	-10.6997	-2132677	20250506080000	https://frontpageafricaonline.com/water-sanitation/liberia-a-lifeline-of-hope-crs-latter-day-saints-deliver-clean-water-to-red-hill-community/
1242037400	20250506	202505	2025	2025.3452	CHRLDS	LATTER DAY SAINTS				CHR	LDS														0	071	071	07	2	7.4	3	1	3	5.32467532467532	4	Johnsonville, Montserrado, Liberia	LI	LI14	147290	6.35333	-10.6997	-2132677	0								4	Johnsonville, Montserrado, Liberia	LI	LI14	147290	6.35333	-10.6997	-2132677	20250506080000	https://frontpageafricaonline.com/water-sanitation/liberia-a-lifeline-of-hope-crs-latter-day-saints-deliver-clean-water-to-red-hill-community/
1242037401	20250506	202505	2025	2025.3452	CHRLDS	LATTER DAY SAINTS				CHR	LDS														0	071	071	07	2	7.4	2	1	2	5.32467532467532	4	Paynesville, Montserrado, Liberia	LI	LI14	147290	6.27556	-10.7178	-2134449	0								4	Paynesville, Montserrado, Liberia	LI	LI14	147290	6.27556	-10.7178	-2134449	20250506080000	https://frontpageafricaonline.com/water-sanitation/liberia-a-lifeline-of-hope-crs-latter-day-saints-deliver-clean-water-to-red-hill-community/
1242037402	20250506	202505	2025	2025.3452	CHRPROEDU	EPISCOPAL				CHR	PRO	EDU													1	051	051	05	1	3.4	15	1	5	4.2713567839196	1	Jordan	JO	JO		31	36	JO	0								1	Jordan	JO	JO		31	36	JO	20250506080000	https://www.wapt.com/article/st-andrews-episcopal-school-celebrates-may-day-plus-groundbreaking-of-new-lower-school/64680017
1242037403	20250506	202505	2025	2025.3452	CHRPROEDU	EPISCOPAL				CHR	PRO	EDU			EDU	SCHOOL						EDU			1	051	051	05	1	3.4	5	1	5	4.2713567839196	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20250506080000	https://www.wapt.com/article/st-andrews-episcopal-school-celebrates-may-day-plus-groundbreaking-of-new-lower-school/64680017
1242037404	20250506	202505	2025	2025.3452	COL	COLOMBIA	COL								USA	UNITED STATES	USA								1	061	061	06	2	6.4	10	1	10	-2.00573065902579	1	Colombia	CO	CO		4	-72	CO	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Colombia	CO	CO		4	-72	CO	20250506080000	https://foodpoisoningbulletin.com/2025/public-health-alert-for-imported-de-todito-pork-cracklings/
1242037405	20250506	202505	2025	2025.3452	COP	POLICE						COP													0	020	020	02	1	3.0	10	1	10	-3.87096774193549	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250506080000	https://www.fox35orlando.com/news/teen-shot-sanford-drive-by-set-walk-graduation-after-year-recovery
1242037406	20250506	202505	2025	2025.3452	COP	PRISON						COP													0	036	036	03	1	4.0	5	1	5	0.28832292167227	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250506080000	https://eastoregonian.com/2025/05/05/taking-a-shot-at-a-better-future/
1242037407	20250506	202505	2025	2025.3452	COP	PRISON						COP													1	042	042	04	1	1.9	10	1	10	-1.19581464872944	4	Victoria Falls, Matabeleland North, Zimbabwe	ZI	ZI06	6323	-17.9235	25.843	-2323247	0								4	Victoria Falls, Matabeleland North, Zimbabwe	ZI	ZI06	6323	-17.9235	25.843	-2323247	20250506080000	https://www.thestandard.co.zw/news/article/200041501/larry-norton-why-vic-falls-must-be-protected
1242037408	20250506	202505	2025	2025.3452	COP	POLICE						COP													1	060	060	06	2	6.0	10	1	10	-6.31578947368422	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250506080000	https://nuclear-news.net/2025/05/06/1-b1-shut-down-elbit-systems-everywhere/
1242037409	20250506	202505	2025	2025.3452	COP	PRISON						COP													0	070	070	07	2	7.0	10	1	10	0.28832292167227	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250506080000	https://eastoregonian.com/2025/05/05/taking-a-shot-at-a-better-future/
1242037410	20250506	202505	2025	2025.3452	COP	PRISON						COP													0	084	084	08	2	7.0	5	1	5	0.28832292167227	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250506080000	https://eastoregonian.com/2025/05/05/taking-a-shot-at-a-better-future/
1242037411	20250506	202505	2025	2025.3452	COP	POLICE						COP													1	090	090	09	2	-2.0	3	1	3	-4.22535211267606	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	0								4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	20250506080000	https://timesofindia.indiatimes.com/city/jaipur/we-have-our-eyes-on-everyone-inform-us-if-pakistan-blackmails-you-jaisalmer-sp-tells-people-living-in-border-areas/articleshow/120923481.cms
1242037412	20250506	202505	2025	2025.3452	COP	SECURITY FORCE						COP													1	152	152	15	4	-7.2	5	1	5	-6.7524115755627	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250506080000	https://www.sakshipost.com/news/national/india-pakistan-war-alert-india-may-strike-may-11-claims-abdul-basit-405086
1242037413	20250506	202505	2025	2025.3452	COP	PRISON						COP													0	173	173	17	4	-5.0	5	1	5	-6.69642857142857	4	Arakan, Yangon, Myanmar	BM	BM17	41840	16.7769	96.1911	9204153	0								4	Arakan, Yangon, Myanmar	BM	BM17	41840	16.7769	96.1911	9204153	20250506080000	https://www.bnionline.net/en/news/arakan-media-faces-struggles
1242037414	20250506	202505	2025	2025.3452	COP	POLICE						COP			CRM	CRIMINAL						CRM			1	112	112	11	3	-2.0	10	1	10	-6.32183908045977	0								0								0								20250506080000	https://fermanaghherald.com/2025/05/police-say-crime-gangs-behind-recent-rise-in-burglaries/
1242037415	20250506	202505	2025	2025.3452	COP	POLICE						COP			CVL	RESIDENTS						CVL			1	010	010	01	1	0.0	3	1	3	-4.22535211267606	4	Jaisalmer, Rajasthan, India	IN	IN24	17848	26.9167	70.9	-2098041	4	Jaisalmer, Rajasthan, India	IN	IN24	17848	26.9167	70.9	-2098041	4	Jaisalmer, Rajasthan, India	IN	IN24	17848	26.9167	70.9	-2098041	20250506080000	https://timesofindia.indiatimes.com/city/jaipur/we-have-our-eyes-on-everyone-inform-us-if-pakistan-blackmails-you-jaisalmer-sp-tells-people-living-in-border-areas/articleshow/120923481.cms
1242037416	20250506	202505	2025	2025.3452	COP	DEPUTY						COP			MED	MEDIA						MED			0	111	111	11	3	-2.0	6	1	6	-1.890756302521	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20250506080000	https://www.cityam.com/farages-first-real-test-can-reform-govern/
1242037417	20250506	202505	2025	2025.3452	COP	PRISON						COP			MED	JOURNALIST						MED			1	173	173	17	4	-5.0	3	1	3	-7.44047619047619	4	Hinthada, Ayeyarwady, Myanmar	BM	BM03	41785	17.6333	95.4667	-413986	4	Hinthada, Ayeyarwady, Myanmar	BM	BM03	41785	17.6333	95.4667	-413986	4	Hinthada, Ayeyarwady, Myanmar	BM	BM03	41785	17.6333	95.4667	-413986	20250506080000	https://www.ifj.org/media-centre/news/detail/category/press-releases/article/myanmar-junta-sentences-journalist-to-five-years-in-jail
1242037418	20250506	202505	2025	2025.3452	COP	PRISON						COP			MED	JOURNALIST						MED			1	173	173	17	4	-5.0	7	1	7	-7.44047619047619	4	Myanaung, Ayeyarwady, Myanmar	BM	BM03	41785	18.2833	95.3167	-431155	4	Myanaung, Ayeyarwady, Myanmar	BM	BM03	41785	18.2833	95.3167	-431155	4	Myanaung, Ayeyarwady, Myanmar	BM	BM03	41785	18.2833	95.3167	-431155	20250506080000	https://www.ifj.org/media-centre/news/detail/category/press-releases/article/myanmar-junta-sentences-journalist-to-five-years-in-jail
1242037419	20250506	202505	2025	2025.3452	COP	DEPUTY						COP			MED	MEDIA						MED			0	180	180	18	4	-9.0	6	1	6	-1.890756302521	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506080000	https://www.cityam.com/farages-first-real-test-can-reform-govern/
1242037420	20250506	202505	2025	2025.3452	COP	SECURITY FORCE						COP			PAK	PAKISTANI	PAK								1	043	043	04	1	2.8	1	1	1	-7.87282361847086	4	Kulgam, Jammu and Kashmir, India	IN	IN12	72813	33.65	75.0167	-2101830	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250506080000	https://timesofindia.indiatimes.com/blogs/voices/mehbooba-and-mehdis-dangerous-rhetoric-against-army-security-forces-in-the-aftermath-of-pahalgam/
1242037421	20250506	202505	2025	2025.3452	COPCRM	NATIONAL POLICE						COP	CRM		IDN	JAKARTA	IDN								1	030	030	03	1	4.0	5	1	5	-2.14424951267056	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250506080000	https://en.tempo.co/read/2004176/retina-scanning-for-crypto-cyber-law-expert-warns-of-worldcoins-biometric-dangers
1242037422	20250506	202505	2025	2025.3452	COPJUD	DEPUTY						COP	JUD												0	010	010	01	1	0.0	3	1	3	-5.44464609800363	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	0								4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	20250506080000	https://www.straitstimes.com/singapore/courts-crime/jail-for-key-cog-in-cryptocurrency-scam-in-which-investors-in-singapore-lost-1-1m
1242037423	20250506	202505	2025	2025.3452	COPJUD	DEPUTY						COP	JUD		CHN	CHINA	CHN								0	010	010	01	1	0.0	1	1	1	-5.44464609800363	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	20250506080000	https://www.straitstimes.com/singapore/courts-crime/jail-for-key-cog-in-cryptocurrency-scam-in-which-investors-in-singapore-lost-1-1m
1242037424	20250506	202505	2025	2025.3452	COPJUD	DEPUTY						COP	JUD		CHNJUD	CHINA	CHN					JUD			0	010	010	01	1	0.0	1	1	1	-5.44464609800363	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	20250506080000	https://www.straitstimes.com/singapore/courts-crime/jail-for-key-cog-in-cryptocurrency-scam-in-which-investors-in-singapore-lost-1-1m
1242037425	20250506	202505	2025	2025.3452	COPJUD	DEPUTY						COP	JUD		SGPBUS	SINGAPORE	SGP					BUS			0	010	010	01	1	0.0	5	1	5	-5.44464609800363	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	1	Singapore	SN	SN		1.366667	103.8	SN	4	Chen Wei, Guangdong, China	CH	CH30	13043	23.7837	113.661	10467813	20250506080000	https://www.straitstimes.com/singapore/courts-crime/jail-for-key-cog-in-cryptocurrency-scam-in-which-investors-in-singapore-lost-1-1m
1242037426	20250506	202505	2025	2025.3452	CRM	CULPRIT						CRM													0	010	010	01	1	0.0	10	1	10	-4.1988950276243	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250506080000	https://www.naturalnews.com/2025-05-05-vaccine-injury-tracking-system-address-regulatory-malpractice.html
1242037427	20250506	202505	2025	2025.3452	CRM	SMUGGLER						CRM													1	042	042	04	1	1.9	5	1	5	-3.94736842105263	1	Serbia	RI	RI		44	21	RI	0								1	Serbia	RI	RI		44	21	RI	20250506080000	https://www.budapesttimes.hu/hungary/more-and-more-migrants-are-reaching-the-serbia-hungary-border/
1242037428	20250506	202505	2025	2025.3452	CRM	CRIMINAL						CRM													0	190	190	19	4	-10.0	30	3	30	-10.8888083100484	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506080000	https://www.bunburymail.com.au/story/8960137/brothers-accused-of-violent-pact-amid-fatal-stabbing/
1242037429	20250506	202505	2025	2025.3452	CRM	BROTHEL						CRM			SGP	SINGAPORE	SGP								1	112	112	11	3	-2.0	10	1	10	-10.3960396039604	4	Geylang, Singapore (general), Singapore	SN	SN00	18585	1.3275	103.932	-73209	4	Geylang, Singapore (general), Singapore	SN	SN00	18585	1.3275	103.932	-73209	4	Geylang, Singapore (general), Singapore	SN	SN00	18585	1.3275	103.932	-73209	20250506080000	https://www.straitstimes.com/singapore/courts-crime/four-men-one-woman-charged-over-offences-linked-to-illegal-brothels
1242037430	20250506	202505	2025	2025.3452	CRM	CRIMINAL						CRM			USA	VIRGINIA	USA								1	114	114	11	3	-2.0	10	1	10	-13.135593220339	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250506080000	https://www.fox21online.com/2025/05/06/minneapolis-shooting-suspect-previously-convicted-of-stabbing-outside-iron-range-bar/
1242037431	20250506	202505	2025	2025.3452	CRM	CRIMINAL						CRM			USA	VIRGINIA	USA								1	180	180	18	4	-9.0	10	1	10	-13.135593220339	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250506080000	https://www.fox21online.com/2025/05/06/minneapolis-shooting-suspect-previously-convicted-of-stabbing-outside-iron-range-bar/
1242037432	20250506	202505	2025	2025.3452	CUB	CUBA	CUB								AZE	AZERBAIJAN	AZE								1	050	050	05	1	3.5	2	1	2	4.19753086419754	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250506080000	https://www.azernews.az/nation/241380.html
1242037433	20250506	202505	2025	2025.3452	CUB	CUBA	CUB								AZE	AZERBAIJAN	AZE								1	050	050	05	1	3.5	1	1	1	4.19753086419754	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250506080000	https://www.azernews.az/nation/241380.html
1242037434	20250506	202505	2025	2025.3452	CUBEDU	CUBA	CUB					EDU			RUS	RUSSIA	RUS								0	070	070	07	2	7.0	1	1	1	4.19753086419754	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Spain	SP	SP		40	-4	SP	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250506080000	https://www.azernews.az/nation/241380.html
1242037435	20250506	202505	2025	2025.3452	CVL	RESIDENTS						CVL													0	010	010	01	1	0.0	10	1	10	-5.73414422241529	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	0								4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506080000	https://timesofindia.indiatimes.com/world/europe/between-propaganda-and-reality-russians-in-kursk-speak-up/articleshow/120923689.cms
1242037436	20250506	202505	2025	2025.3452	CVL	RESIDENTS						CVL													1	020	020	02	1	3.0	10	1	10	-3.2258064516129	4	Gorontalo, Gorontalo, Indonesia	ID	ID34	18585	0.5412	123.06	-2678583	0								4	Gorontalo, Gorontalo, Indonesia	ID	ID34	18585	0.5412	123.06	-2678583	20250506080000	https://en.tempo.co/read/2004139/bmkg-reports-m5-4-earthquake-striking-tomini-bay-no-tsunami-threats
1242037437	20250506	202505	2025	2025.3452	CVL	CIVILIAN						CVL													0	030	030	03	1	4.0	10	1	10	-2.125	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20250506080000	https://www.digit.in/features/general/india-defence-drill-may-7-alerts-could-fully-test-5g-cell-broadcast-not-just-sms.html
1242037438	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL													1	030	030	03	1	4.0	10	1	10	0.982800982800983	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20250506080000	http://www.gulfcoastmedia.com/stories/gages-ice-cream-opens-in-time-for-hot-summer-season,264529
1242037439	20250506	202505	2025	2025.3452	CVL	CITIZEN						CVL													1	043	043	04	1	2.8	8	1	8	2.97029702970297	4	Kingstown, Saint George, Saint Vincent And The Grenadines	VC	VC04	61295	13.1333	-61.2167	-1204477	0								4	Kingstown, Saint George, Saint Vincent And The Grenadines	VC	VC04	61295	13.1333	-61.2167	-1204477	20250506080000	https://www.searchlight.vc/front-page/2025/05/06/senior-citizens-learning-go-digital/
1242037440	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL													1	046	046	04	1	7.0	10	1	10	-1.50375939849624	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	0								4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20250506080000	https://frontpageafricaonline.com/opinion/commentary/common-sense-matters/
1242037441	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL													0	051	051	05	1	3.4	6	1	6	5.32467532467532	4	Johnsonville, Montserrado, Liberia	LI	LI14	147290	6.35333	-10.6997	-2132677	0								4	Johnsonville, Montserrado, Liberia	LI	LI14	147290	6.35333	-10.6997	-2132677	20250506080000	https://frontpageafricaonline.com/water-sanitation/liberia-a-lifeline-of-hope-crs-latter-day-saints-deliver-clean-water-to-red-hill-community/
1242037442	20250506	202505	2025	2025.3452	CVL	COMMUNITY						CVL													0	051	051	05	1	3.4	10	1	10	1.56555772994129	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506080000	https://www.newschannel5.com/news/nashville-council-members-seek-answers-on-law-enforcement-roles-in-immigration-operation
1242037443	20250506	202505	2025	2025.3452	CVL	IMMIGRANT						CVL													1	060	060	06	2	6.0	10	1	10	1.56555772994129	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506080000	https://www.newschannel5.com/news/nashville-council-members-seek-answers-on-law-enforcement-roles-in-immigration-operation
1242037444	20250506	202505	2025	2025.3452	CVL	CITIZEN						CVL													0	070	070	07	2	7.0	10	1	10	-2.14424951267056	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20250506080000	https://en.tempo.co/read/2004176/retina-scanning-for-crypto-cyber-law-expert-warns-of-worldcoins-biometric-dangers
1242037445	20250506	202505	2025	2025.3452	CVL	IMMIGRANT						CVL													1	070	070	07	2	7.0	10	1	10	1.56555772994129	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506080000	https://www.newschannel5.com/news/nashville-council-members-seek-answers-on-law-enforcement-roles-in-immigration-operation
